iters,fevals,fitness,time
0,670671,47.0,1.681818100000001
1,1341221,56.0,2.808546800000002
2,2011778,88.0,3.9299081000000022
3,2682405,94.0,5.175020500000002
4,3353261,101.0,6.358385300000002
5,4023771,113.0,7.478716100000003
6,4694481,118.0,8.644114300000002
7,5365252,132.0,9.8255303
8,6035659,143.0,10.9632562
9,6706606,154.0,12.160195900000002
10,7377276,155.0,13.441146499999999
11,8047929,163.0,14.703836200000001
12,8718652,176.0,15.930932799999997
13,9388984,181.0,17.194909900000003
14,10059417,189.0,18.3712743
15,10729987,194.0,19.551484499999997
16,11400501,196.0,20.694833
17,12071239,213.0,21.839108999999997
18,12741629,215.0,22.98258759999999
19,13412415,216.0,24.147815099999992
20,14082761,221.0,25.46017799999999
21,14753281,220.0,26.631457099999988
22,15423696,221.0,27.97075289999999
23,16094188,225.0,29.23891519999999
24,16764422,233.0,30.46396009999999
25,17434937,233.0,32.02935509999999
26,18105929,236.0,33.68949909999999
27,18776231,248.0,35.085843399999995
28,19446903,249.0,36.510647799999994
29,20117616,257.0,37.99897479999999
30,20788085,259.0,39.48792419999999
31,21458507,268.0,40.99528769999999
32,22128975,270.0,42.6015969
33,22799491,270.0,44.27067039999999
34,23469999,271.0,46.7895567
35,24140683,280.0,48.371197
36,24811162,279.0,49.696724900000014
37,25481746,279.0,50.95084150000002
38,26152490,282.0,52.23213600000002
39,26823118,289.0,53.599379900000024
40,27493507,291.0,54.83325640000002
41,28164033,290.0,56.13590590000002
42,28834686,290.0,57.38200680000002
43,29505011,291.0,58.61942940000002
44,30175547,296.0,59.86302500000003
45,30845881,301.0,61.127326100000026
46,31516720,307.0,62.45903090000004
47,32187764,313.0,64.02242340000004
48,32858311,329.0,65.99278270000003
49,33529125,337.0,67.64968960000004
50,34199661,347.0,69.34422640000005
51,34870138,347.0,71.23528650000006
52,35540863,350.0,73.26228290000006
53,36211619,361.0,75.44601030000005
54,36882291,362.0,76.84733110000006
55,37552831,362.0,78.29880610000006
56,38223012,363.0,79.84477120000005
57,38893610,362.0,81.58678280000005
58,39564206,362.0,83.36340160000005
59,40234858,371.0,84.76366730000005
60,40905440,379.0,86.11144970000005
61,41576085,378.0,87.44279120000006
62,42246762,378.0,88.82564690000007
63,42917413,385.0,90.12813730000006
64,43587956,389.0,91.54336130000006
65,44258425,387.0,93.18366260000005
66,44928425,392.0,94.68387040000006
67,45599150,393.0,96.23685960000006
68,46270050,395.0,97.77113630000007
69,46940875,400.0,99.30056640000006
70,47611240,400.0,100.89895730000006
71,48282165,399.0,102.22706280000006
72,48952692,399.0,103.55470480000005
73,49623604,400.0,104.90405830000005
74,50294531,400.0,106.21670350000005
75,50965018,400.0,107.52652500000006
76,51635427,400.0,108.89041520000005
77,52305910,400.0,110.14496970000003
78,52976733,399.0,111.35356990000004
79,53647272,400.0,112.86736760000007
80,54318077,400.0,114.24040380000007
81,54989075,400.0,115.51331630000006
82,55659627,400.0,116.91185480000006
83,56330271,400.0,118.14438420000006
84,57000854,400.0,119.35562240000006
85,57671328,400.0,120.56285200000006
