iters,fevals,fitness,time
0,150000,0.08567301080079633,0.952592800000275
1,300000,0.09328383932307488,1.9851493999995
2,450000,0.0834727367188248,2.9569887999996354
3,600000,0.08355725646007738,3.8846874999999272
4,750000,0.08831266790932447,4.934598300000289
5,900000,0.08678255911243744,5.9265000000004875
6,1050000,0.09934437673362641,6.825247700000546
7,1200000,0.09522618914322079,7.845555100000638
8,1350000,0.09256701718547654,8.769005600000128
9,1500000,0.1034964539147673,9.655915000000277
10,1650000,0.09484631207410339,10.701842600000418
11,1800000,0.08642369539233907,11.66048200000023
12,1950000,0.08760336238959233,12.605328700000427
13,2100000,0.08828848246573019,13.676676699999916
14,2250000,0.09419307390115944,14.632168299999648
15,2400000,0.1036990202762729,15.569547899999634
16,2550000,0.08731982220558962,16.6183202000002
17,2700000,0.09550158568262362,17.611259600000267
18,2850000,0.08298350582959035,18.50587060000089
19,3000000,0.07822595043093164,19.538439000000835
20,3150000,0.08818676114884798,20.51409160000094
21,3300000,0.09906942943647659,21.464072800000395
22,3450000,0.07054260574806592,22.4712970999999
23,3600000,0.10274474167685015,23.404293499999767
24,3750000,0.09986705156673979,24.381188699999257
25,3900000,0.07078802840175753,25.404055299999527
26,4050000,0.08895238824596564,26.408376499999576
27,4200000,0.09880703057550476,27.36959250000018
28,4350000,0.09638213431213254,28.378632500000094
29,4500000,0.10364954189323784,29.296434000000772
30,4650000,0.10218408523826004,30.06006190000062
31,4800000,0.10226469622049823,30.842506500001036
32,4950000,0.10057508104721849,31.864797400001407
33,5100000,0.10251788190251887,32.82708090000142
34,5250000,0.10245507940570354,33.782766100001936
35,5400000,0.10314212239968795,34.7108857000012
36,5550000,0.10173122148539146,35.691904300000715
37,5700000,0.10122943472793852,36.624573000000964
38,5850000,0.10245507940570354,37.57850730000064
39,6000000,0.1006872922363698,38.3477840000005
40,6150000,0.10170906603993353,39.12531210000088
41,6300000,0.10137314402359451,39.913620100001026
42,6450000,0.09967528219766401,40.665478600000824
43,6600000,0.10218136669892156,41.4471551000006
44,6750000,0.1026081790850603,42.284085200000845
45,6900000,0.10191871696689431,43.023260400000254
46,7050000,0.10190076607122776,43.86422890000085
47,7200000,0.10245507940570354,44.61779760000081
48,7350000,0.10295911422021259,45.456238500000836
49,7500000,0.10289717958232922,46.151862300001085
50,7650000,0.10076234032411499,46.93881500000043
51,7800000,0.1009998432614643,47.70515330000035
52,7950000,0.10192918548079513,48.5606257999998
53,8100000,0.1017424663870318,49.35030569999981
54,8250000,0.10195836360323542,50.112449899999774
55,8400000,0.1026081790850603,50.93129299999964
56,8550000,0.10163195030620033,51.877148800000214
57,8700000,0.1019168196548155,53.02045290000024
58,8850000,0.10245507940570354,54.1392136000004
59,9000000,0.10251635842579936,55.330792000000656
60,9150000,0.1026081790850603,56.31831290000082
61,9300000,0.1007614069595172,57.19975930000055
62,9450000,0.10173122148539146,58.15546440000071
63,9600000,0.10171583138445547,59.12940140000046
64,9750000,0.10190076607122776,60.04535759999999
65,9900000,0.1009646866951874,60.93576329999996
66,10050000,0.10076079218827803,61.82751350000035
67,10200000,0.1007018679079359,62.76879800000006
68,10350000,0.10191813781856222,63.67791650000072
69,10500000,0.10314212239968795,64.60108450000098
70,10650000,0.10090787693832766,65.52240960000108
71,10800000,0.10251788190251887,66.5279625000012
72,10950000,0.10137758626662174,67.44791190000069
73,11100000,0.10289717958232922,68.3616847000012
74,11250000,0.10218408523826004,69.48615700000119
75,11400000,0.10122943472793852,70.62726280000152
