iters,fevals,fitness,time
0,100,421.0,0.00035620000000000096
1,200,416.0,0.000644699999999998
2,300,408.0,0.0009647000000000128
3,400,412.0,0.0013104990000000205
4,500,414.0,0.001564900000000008
5,600,431.0,0.0018223009999999984
6,700,445.0,0.0020662009999999897
7,800,469.0,0.0023306009999999877
8,900,488.0,0.002602600999999982
9,1000,507.0,0.002854202
10,1100,531.0,0.0032337010000000055
11,1200,546.0,0.0035370000000000124
12,1300,562.0,0.003899300000000022
13,1400,571.0,0.004245301000000035
14,1500,589.0,0.004564200000000018
15,1600,602.0,0.0048539010000000216
16,1700,620.0,0.005120701000000033
17,1800,634.0,0.005378802000000016
18,1900,642.0,0.00553310200000004
19,2000,647.0,0.005650403000000026
20,2100,658.0,0.005770303000000032
21,2200,669.0,0.00823770300000004
22,2300,678.0,0.008362403000000046
23,2400,684.0,0.008497304000000067
24,2500,689.0,0.008621205000000076
25,2600,693.0,0.008744404000000094
26,2700,700.0,0.008865405000000104
27,2800,709.0,0.00899110500000011
28,2900,716.0,0.009115805000000088
29,3000,722.0,0.009240604000000097
30,3100,725.0,0.009366404000000106
31,3200,727.0,0.009493504000000097
32,3300,730.0,0.009619804000000093
33,3400,736.0,0.009759004000000099
34,3500,736.0,0.009885604000000103
35,3600,740.0,0.01001510400000008
36,3700,740.0,0.010145205000000074
37,3800,743.0,0.01027250500000007
38,3900,751.0,0.010399605000000062
39,4000,754.0,0.010525504000000074
40,4100,756.0,0.01065370300000007
41,4200,760.0,0.010781303000000048
42,4300,760.0,0.010906604000000042
43,4400,762.0,0.011035204000000048
44,4500,765.0,0.011163404000000043
45,4600,765.0,0.011288403000000058
46,4700,767.0,0.011417403000000048
47,4800,768.0,0.011545003000000026
48,4900,769.0,0.011670803000000035
49,5000,772.0,0.011798903000000027
50,5100,774.0,0.011925203000000023
51,5200,777.0,0.012052403000000017
52,5300,777.0,0.012179602000000012
53,5400,780.0,0.012314200999999997
54,5500,783.0,0.012443501999999995
55,5600,784.0,0.012571301000000007
56,5700,785.0,0.01269880100000001
57,5800,786.0,0.012828200000000012
58,5900,786.0,0.012955000000000022
59,6000,787.0,0.013085599000000003
60,6100,788.0,0.013215300000000013
61,6200,788.0,0.013343500000000008
62,6300,788.0,0.013473500000000027
63,6400,788.0,0.01360320000000001
64,6500,788.0,0.013732499000000009
65,6600,789.0,0.013861200000000018
66,6700,789.0,0.013991699000000024
67,6800,789.0,0.014122599000000013
68,6900,789.0,0.014251397999999998
69,7000,789.0,0.014380298999999985
70,7100,790.0,0.014510098999999999
71,7200,791.0,0.014639598999999975
72,7300,793.0,0.01476969799999997
73,7400,793.0,0.014902097999999975
74,7500,793.0,0.015064798999999962
75,7600,794.0,0.015194298999999967
76,7700,794.0,0.01532469899999997
77,7800,794.0,0.015455198999999947
78,7900,794.0,0.015588098999999939
79,8000,795.0,0.015717997999999955
80,8100,795.0,0.015846097999999975
81,8200,795.0,0.015976097999999994
82,8300,795.0,0.01610429799999999
83,8400,795.0,0.016287298000000006
84,8500,796.0,0.016487899
85,8600,796.0,0.016635698000000004
86,8700,796.0,0.016792998000000003
87,8800,796.0,0.016943398
88,8900,797.0,0.017091097
89,9000,797.0,0.017260496999999986
90,9100,797.0,0.017434998000000007
91,9200,797.0,0.017590697999999988
92,9300,797.0,0.017742497999999995
93,9400,797.0,0.01789869700000002
94,9500,797.0,0.01804799800000001
95,9600,797.0,0.018195598000000007
96,9700,797.0,0.01834649899999999
97,9800,798.0,0.018496998999999986
98,9900,798.0,0.01865029900000001
99,10000,798.0,0.018803498000000002
