iters,fevals,fitness,time
0,1558976,0.10837569817649886,6.0625894
1,3117592,0.10880521955616804,12.664010699999999
2,4676390,0.1036454692858899,18.848848999999998
3,6234915,0.10604342442681763,25.389511999999996
4,7793610,0.10667578689013957,31.3429823
5,9352304,0.10658381168877888,37.2823497
6,10910910,0.1105011124654878,43.434416999999996
7,12469573,0.09809241978876683,49.04626569999999
8,14028528,0.10080842922894498,54.68341929999999
9,15587040,0.1007201155605272,60.685035599999985
10,17145910,0.09661159459111869,67.6495607
11,18704720,0.10317332565785646,75.8982016
12,20263640,0.1105011124654878,83.36058449999999
13,21822929,0.10772184010038836,89.51116459999999
14,23381808,0.1090079319506297,95.14703469999998
15,24941060,0.10865377670139718,101.34928819999998
16,26499625,0.10119767980950245,108.53668789999998
17,28058450,0.10709682928490329,114.67711209999997
18,29617289,0.10721366320596637,120.70326089999998
19,31175956,0.10912861379044264,126.42420369999998
20,32734382,0.10403738182446717,133.36461619999997
21,34292799,0.10732043559484408,139.54020519999997
22,35851616,0.10507574573975906,146.84946019999995
23,37410267,0.1081089282409077,154.41905089999997
24,38968754,0.10632769594112541,161.93970279999996
25,40527393,0.1100472052726305,169.72222449999995
26,42085908,0.10201211567896601,176.86922789999994
27,43644842,0.10898922802009421,184.69678369999994
28,45203938,0.10405964384917235,191.72410799999994
29,46762616,0.11131642115422011,197.63393539999993
30,48321526,0.10672470406192201,203.38489069999994
31,49880241,0.10906574972818428,209.54808879999993
32,51438918,0.10729227866600075,217.72763559999993
33,52997683,0.1025298053206413,226.1273703999999
34,54556093,0.1066161009745596,234.2051370999999
35,56114755,0.1010319142087042,242.56911809999988
36,57673306,0.10208170130406356,250.63922479999988
37,59232217,0.10895717522708845,258.3976360999999
38,60790818,0.10929087282765589,265.6471557999999
39,62349720,0.10821771871911381,273.1743080999999
40,63908598,0.10700113055509834,279.23351969999993
41,65467463,0.10832360363889294,285.85399429999995
42,67026651,0.10639122394038873,294.03799989999993
43,68585654,0.10622865103257821,300.33100089999994
44,70144285,0.10452519068078808,307.5661977
45,71702758,0.10517740081973659,314.9946443
46,73261324,0.10432505072313389,321.2152923
47,74819740,0.10567665425083193,327.31651519999997
48,76378301,0.1041395205639723,333.48028469999997
49,77936920,0.10452933588345643,339.5264423
50,79495491,0.10393758323738307,345.5775273
51,81054300,0.10629664653009556,352.4342547
52,82612794,0.10544394376016775,360.661378
53,84171390,0.10550568104576218,369.3468962
54,85729820,0.10283460428309914,378.04864019999997
55,87288643,0.11124734637115989,388.2287809
56,88847115,0.10788826597031444,398.4885112
57,90406043,0.1108346244423341,408.2861021
58,91964659,0.10718508884770178,418.6927116
59,93523571,0.10348374984050186,429.7242761
60,95082343,0.10627212529143641,441.10505950000004
61,96641337,0.1028137324443233,451.72869940000004
62,98200050,0.10450655789840257,462.2236444
63,99758495,0.10235839641333619,472.2678141
64,101317410,0.10253862319811792,482.9096249
65,102876018,0.10314546792277234,494.28906019999994
66,104435225,0.10688936184769526,504.30969229999994
67,105993696,0.10228256715541607,514.5795125999999
68,107552553,0.1053824033899399,524.7025375999999
69,109111624,0.10362368440745436,534.8122934999999
70,110670367,0.10806504067119414,544.9751625999999
