0,0.125016895453,0.129042560175,0.13136521131,0.557427258806,0.536734693878,0.530612244898,0.67454954955,0.652373660031,0.648318042813,0.1910518
10,0.114246755244,0.114993051083,0.112031942421,0.627105666156,0.64693877551,0.638775510204,0.718984420081,0.735068912711,0.720379146919,2.5345219
20,0.101713251754,0.0962649461758,0.0982198749812,0.701888718734,0.712244897959,0.683673469388,0.809585914575,0.81568627451,0.791386271871,5.1527886
30,0.11177064781,0.113710065724,0.115574635451,0.658754466565,0.642857142857,0.634693877551,0.793066088841,0.782067247821,0.776529338327,7.1637866
40,0.112846903612,0.114143728376,0.11850098183,0.662838182746,0.659183673469,0.648979591837,0.795479176343,0.792546583851,0.783375314861,9.0035907
50,0.107349344182,0.103693548709,0.107198339622,0.657988769781,0.667346938776,0.655102040816,0.770390678547,0.778231292517,0.76495132128,10.9440987
60,0.106271237139,0.104144172076,0.105622634976,0.663859111792,0.673469387755,0.667346938776,0.791184398288,0.795396419437,0.790218790219,12.6260088
70,0.0997164690153,0.0909101189358,0.0939145815312,0.688871873405,0.708163265306,0.730612244898,0.774468085106,0.788148148148,0.795665634675,14.2959986
80,0.101933292491,0.0974583709959,0.102195966424,0.685298621746,0.673469387755,0.661224489796,0.803631151457,0.79746835443,0.784974093264,15.9930601
90,0.107779752014,0.10828283682,0.112535816861,0.675855028076,0.671428571429,0.659183673469,0.788262754251,0.784471218206,0.775235531629,17.6284923
100,0.0997628029965,0.0947056971158,0.0998658164746,0.686830015314,0.677551020408,0.675510204082,0.802192487506,0.791005291005,0.78940397351,19.4470168
110,0.0993588979279,0.0940291426818,0.100669564361,0.694231750893,0.7,0.669387755102,0.787286931818,0.794405594406,0.763157894737,21.1213276
120,0.0946309069541,0.091865103642,0.0960008958118,0.700612557427,0.689795918367,0.667346938776,0.80627580512,0.798408488064,0.779431664411,22.8673967
130,0.10591349091,0.101498202401,0.109138134314,0.678917815212,0.683673469388,0.663265306122,0.790333333333,0.79250334672,0.776119402985,24.6724722
140,0.094717470491,0.0914449706406,0.0957869073034,0.712863705972,0.710204081633,0.695918367347,0.814875761066,0.812664907652,0.799461641992,26.3697291
150,0.0934864048676,0.0943553298387,0.097116438752,0.719499744768,0.708163265306,0.70612244898,0.817895608948,0.809078771696,0.801104972376,28.2089392
160,0.0979891744027,0.0936093225531,0.10052653374,0.69729453803,0.704081632653,0.677551020408,0.799187267186,0.802721088435,0.785907859079,29.88869
170,0.0995594711024,0.0958566303305,0.102751035986,0.699846860643,0.716326530612,0.702040816327,0.788641265277,0.798842257598,0.780120481928,31.6050559
180,0.0985300223864,0.095715251766,0.101607217321,0.694997447677,0.69387755102,0.679591836735,0.801725568276,0.799465240642,0.78869448183,33.3694568
190,0.101261961207,0.0996669169938,0.104648971737,0.683001531394,0.687755102041,0.671428571429,0.804532577904,0.80608365019,0.793854033291,35.0356623
200,0.0904744214536,0.088404690675,0.0922033725539,0.7179683512,0.708163265306,0.710204081633,0.813502109705,0.80649526387,0.803324099723,36.8301373
210,0.0917334495491,0.0921138084183,0.0955532863467,0.731750893313,0.714285714286,0.712244897959,0.817439638701,0.805013927577,0.793557833089,38.7306976
220,0.0918881717231,0.0930683987252,0.0938878566906,0.733537519142,0.734693877551,0.708163265306,0.818245125348,0.815864022663,0.792452830189,40.4803777
230,0.0919067654008,0.0886098888469,0.0921563765084,0.726901480347,0.726530612245,0.720408163265,0.813718662953,0.812324929972,0.8,42.2722198
240,0.0910183171259,0.0916372651078,0.0915184838201,0.715926493109,0.716326530612,0.720408163265,0.802694557703,0.803394625177,0.795216741405,44.0299098
250,0.0922275669866,0.0900300458048,0.0943540119543,0.728688106177,0.714285714286,0.716326530612,0.816185370915,0.803370786517,0.80394922426,45.6766166
260,0.0929517198906,0.0888300693643,0.0933562486517,0.717202654416,0.716326530612,0.734693877551,0.799275362319,0.8,0.805970149254,47.5865553
270,0.0954670971516,0.0898518080204,0.0958715625628,0.696528841246,0.7,0.679591836735,0.808132967565,0.807843137255,0.793148880105,49.4398411
280,0.0948074800404,0.0910311211502,0.0931448975104,0.71056661562,0.704081632653,0.712244897959,0.807861741782,0.803788903924,0.802797202797,51.1318728
290,0.0971209901262,0.0964141394733,0.0947194687019,0.690658499234,0.695918367347,0.720408163265,0.76511627907,0.774583963691,0.781499202552,53.1149041
300,0.0894851753313,0.0912571625664,0.0930880703395,0.739152628892,0.734693877551,0.732653061224,0.820827489481,0.816901408451,0.80706921944,54.8500767
310,0.0887516117709,0.0887903474799,0.0908431370216,0.73302705462,0.720408163265,0.732653061224,0.825550366911,0.817576564581,0.817802503477,56.7976657
320,0.093993391633,0.0958048388877,0.096407727382,0.712608473711,0.69387755102,0.695918367347,0.812832446809,0.799465240642,0.796169630643,59.164522
330,0.09485416914,0.098223160392,0.0987205549192,0.717713118938,0.69387755102,0.70612244898,0.812859560068,0.798387096774,0.80055401662,61.3152626
