iters,fevals,fitness,time
0,2000,4.0,0.002017700000000011
1,4000,8.0,0.003384100000000001
2,6000,13.0,0.004506600000000027
3,8000,15.0,0.005906800000000101
4,10000,15.0,0.007276500000000019
5,12000,17.0,0.008600700000000017
6,14000,23.0,0.009947300000000103
7,16000,30.0,0.011604300000000123
8,18000,30.0,0.012732900000000158
9,20000,44.0,0.013889800000000063
10,22000,51.0,0.015070000000000028
11,24000,54.0,0.016704200000000058
12,26000,60.0,0.01953460000000007
13,28000,62.0,0.02059320000000009
14,30000,64.0,0.021806300000000056
15,32000,71.0,0.022908099999999987
16,34000,83.0,0.024052500000000032
17,36000,95.0,0.025516400000000106
18,38000,96.0,0.026734000000000036
19,40000,103.0,0.027757300000000096
20,42000,109.0,0.028823500000000113
21,44000,127.0,0.02992510000000015
22,46000,132.0,0.031082000000000165
23,48000,142.0,0.032327000000000106
24,50000,144.0,0.033448800000000056
25,52000,150.0,0.03458710000000009
26,54000,156.0,0.03574390000000005
27,56000,166.0,0.03812840000000006
28,58000,175.0,0.039517900000000106
29,60000,185.0,0.04168460000000007
30,62000,185.0,0.04334120000000008
31,64000,189.0,0.04497400000000018
32,66000,196.0,0.04672220000000016
33,68000,202.0,0.04838550000000008
34,70000,204.0,0.049908800000000086
35,72000,215.0,0.05116620000000005
36,74000,216.0,0.05252370000000006
37,76000,220.0,0.05400360000000004
38,78000,222.0,0.0555829000000001
39,80000,234.0,0.057113300000000033
40,82000,246.0,0.05861269999999996
41,84000,251.0,0.06094939999999993
42,86000,257.0,0.06219819999999998
43,88000,265.0,0.063801
44,90000,268.0,0.06558109999999995
45,92000,272.0,0.066882
46,94000,283.0,0.06829419999999997
47,96000,286.0,0.06968629999999998
48,98000,287.0,0.07098669999999996
49,100000,294.0,0.07232019999999995
50,102000,320.0,0.07372629999999991
51,104000,327.0,0.07514399999999999
52,106000,333.0,0.0764975
53,108000,336.0,0.07787900000000003
54,110000,344.0,0.0792463000000001
55,112000,354.0,0.08064570000000004
56,114000,361.0,0.08291690000000007
57,116000,369.0,0.08497690000000013
58,118000,380.0,0.08723620000000021
59,120000,383.0,0.08977630000000014
60,122000,397.0,0.09215460000000009
61,124000,400.0,0.09439700000000006
62,126000,400.0,0.09659800000000007
63,128000,400.0,0.09803640000000002
64,130000,400.0,0.10002670000000002
65,132000,400.0,0.10224690000000003
66,134000,400.0,0.10368600000000006
67,136000,400.0,0.10515750000000001
68,138000,400.0,0.10674860000000008
69,140000,400.0,0.1081972000000001
70,142000,400.0,0.10967490000000013
71,144000,400.0,0.11207640000000008
72,146000,400.0,0.11410310000000012
73,148000,400.0,0.11625210000000019
74,150000,400.0,0.11927650000000023
75,152000,400.0,0.1221842000000003
76,154000,400.0,0.1251475000000003
77,156000,400.0,0.12724060000000026
78,158000,400.0,0.12921240000000023
79,160000,400.0,0.1308444000000002
80,162000,400.0,0.13227670000000025
81,164000,400.0,0.13369280000000017
82,166000,400.0,0.1351344000000002
83,168000,400.0,0.1371161000000003
84,170000,400.0,0.1391859000000002
85,172000,400.0,0.1411798000000002
86,174000,400.0,0.1438537000000002
87,176000,400.0,0.14530940000000014
88,178000,400.0,0.14775070000000012
89,180000,400.0,0.14979890000000007
90,182000,400.0,0.15177740000000006
91,184000,400.0,0.15383130000000012
92,186000,400.0,0.15590950000000015
93,188000,400.0,0.15805210000000014
94,190000,400.0,0.15950490000000017
95,192000,400.0,0.16094160000000013
96,194000,400.0,0.16281640000000008
97,196000,400.0,0.16489640000000017
98,198000,400.0,0.16673080000000018
99,200000,400.0,0.16831580000000024
100,202000,400.0,0.16971610000000026
101,204000,400.0,0.17186590000000024
102,206000,400.0,0.17351380000000027
103,208000,400.0,0.1755144000000003
104,210000,400.0,0.17753100000000033
105,212000,400.0,0.17960210000000032
106,214000,400.0,0.18161370000000032
107,216000,400.0,0.1837150000000004
108,218000,400.0,0.18595430000000046
109,220000,400.0,0.18774300000000044
110,222000,400.0,0.18927980000000044
111,224000,400.0,0.19071450000000034
112,226000,400.0,0.1921438000000003
113,228000,400.0,0.19372120000000026
114,230000,400.0,0.19652830000000032
115,232000,400.0,0.19841980000000026
116,234000,400.0,0.20109760000000032
117,236000,400.0,0.20309180000000027
118,238000,400.0,0.2049643000000002
119,240000,400.0,0.20685650000000022
120,242000,400.0,0.20873900000000023
121,244000,400.0,0.21036650000000023
122,246000,400.0,0.21192080000000024
123,248000,400.0,0.21369200000000022
124,250000,400.0,0.21547420000000028
125,252000,400.0,0.21706930000000024
126,254000,400.0,0.2187414000000002
127,256000,400.0,0.2202571000000002
128,258000,400.0,0.22169820000000018
129,260000,400.0,0.22312480000000012
130,262000,400.0,0.22508890000000015
131,264000,400.0,0.22739620000000016
132,266000,400.0,0.22881640000000014
133,268000,400.0,0.23023660000000012
134,270000,400.0,0.23172550000000003
135,272000,400.0,0.2334507
136,274000,400.0,0.235325
137,276000,400.0,0.23709230000000003
138,278000,400.0,0.23911210000000005
139,280000,400.0,0.24106090000000013
140,282000,400.0,0.24396420000000008
141,284000,400.0,0.2460534000000001
142,286000,400.0,0.24815860000000012
143,288000,400.0,0.24966450000000007
144,290000,400.0,0.25148060000000005
145,292000,400.0,0.2537153
146,294000,400.0,0.25558139999999996
147,296000,400.0,0.2575029
148,298000,400.0,0.25963899999999995
149,300000,400.0,0.26152029999999993
150,302000,400.0,0.26361429999999997
151,304000,400.0,0.26563539999999997
152,306000,400.0,0.26766270000000003
153,308000,400.0,0.26995920000000007
154,310000,400.0,0.27206779999999997
155,312000,400.0,0.2741104
156,314000,400.0,0.2764456999999999
157,316000,400.0,0.27857199999999993
158,318000,400.0,0.2806734999999999
159,320000,400.0,0.28222689999999995
160,322000,400.0,0.2844284
161,324000,400.0,0.2858417000000001
162,326000,400.0,0.2876582000000001
163,328000,400.0,0.2896544000000001
164,330000,400.0,0.29181160000000006
165,332000,400.0,0.2937003
166,334000,400.0,0.2955957
167,336000,400.0,0.29706829999999995
168,338000,400.0,0.2984965999999999
169,340000,400.0,0.29994069999999995
170,342000,400.0,0.3014136999999999
171,344000,400.0,0.3029169999999999
172,346000,400.0,0.3048169999999999
173,348000,400.0,0.3069150999999999
