iters,fevals,fitness,time
0,300,476.0,0.0157914
1,600,530.0,0.018402599999999998
2,900,577.0,0.0193887
3,1200,618.0,0.020315199
4,1500,646.0,0.021270799
5,1800,672.0,0.022377899
6,2100,699.0,0.023265899
7,2400,717.0,0.024182299
8,2700,736.0,0.0250803
9,3000,745.0,0.0259856
10,3300,754.0,0.026865998999999998
11,3600,757.0,0.027747299
12,3900,761.0,0.0391596
13,4200,767.0,0.039560699
14,4500,770.0,0.03996829899999999
15,4800,772.0,0.040618298
16,5100,775.0,0.041045398
17,5400,778.0,0.041456797999999996
18,5700,781.0,0.041869098
19,6000,783.0,0.042266597999999996
20,6300,785.0,0.042669797999999995
21,6600,785.0,0.04318019699999999
22,6900,789.0,0.043587895999999994
23,7200,790.0,0.04399349599999999
24,7500,792.0,0.044404294999999996
25,7800,794.0,0.044807494999999996
26,8100,796.0,0.045214495
27,8400,796.0,0.045625095
28,8700,796.0,0.046039794999999994
29,9000,796.0,0.046446394999999994
30,9300,797.0,0.046857595999999994
31,9600,798.0,0.047268095999999996
32,9900,799.0,0.04783159599999999
33,10200,799.0,0.04829649599999999
34,10500,799.0,0.04876369599999998
35,10800,799.0,0.05362469599999998
36,11100,799.0,0.05405359499999998
37,11400,799.0,0.05447079499999998
38,11700,799.0,0.05489019599999998
39,12000,799.0,0.055307295999999985
40,12300,799.0,0.05573689599999999
41,12600,800.0,0.056153696999999995
42,12900,800.0,0.056579797999999994
43,13200,800.0,0.05700099699999999
44,13500,800.0,0.057429397999999986
45,13800,800.0,0.05783789799999998
46,14100,800.0,0.05824969799999998
47,14400,800.0,0.05865789899999998
48,14700,800.0,0.05906729899999998
49,15000,800.0,0.059475298999999975
50,15300,800.0,0.05988769899999997
51,15600,800.0,0.06029849899999997
52,15900,800.0,0.06070979799999996
53,16200,800.0,0.06111769899999996
54,16500,800.0,0.061612898999999964
55,16800,800.0,0.06202749999999995
56,17100,800.0,0.06247409899999994
57,17400,800.0,0.06289079899999994
58,17700,800.0,0.06567729799999994
59,18000,800.0,0.06613449799999993
60,18300,800.0,0.06655279899999993
61,18600,800.0,0.06696179899999992
62,18900,800.0,0.06736839899999993
63,19200,800.0,0.06778179899999992
64,19500,800.0,0.06819179899999993
65,19800,800.0,0.06860339799999994
66,20100,800.0,0.06901569799999993
67,20400,800.0,0.06942319799999994
68,20700,800.0,0.06983459799999994
69,21000,800.0,0.07024289799999994
70,21300,800.0,0.07065259799999996
71,21600,800.0,0.07106029699999995
72,21900,800.0,0.07146849699999996
73,22200,800.0,0.07187259699999995
74,22500,800.0,0.07227869799999996
75,22800,800.0,0.07268449799999996
76,23100,800.0,0.07309129799999996
77,23400,800.0,0.07350019699999996
78,23700,800.0,0.07399519699999997
79,24000,800.0,0.07440319699999998
80,24300,800.0,0.07488109699999998
81,24600,800.0,0.07528849699999998
82,24900,800.0,0.07792149699999999
83,25200,800.0,0.07832439599999999
84,25500,800.0,0.07872989599999998
85,25800,800.0,0.07913499599999999
86,26100,800.0,0.07953919599999999
87,26400,800.0,0.07994409499999999
88,26700,800.0,0.080353095
89,27000,800.0,0.080759695
90,27300,800.0,0.081170794
91,27600,800.0,0.081575094
92,27900,800.0,0.081999594
93,28200,800.0,0.08240479399999999
94,28500,800.0,0.082811293
95,28800,800.0,0.083217793
96,29100,800.0,0.083623293
97,29400,800.0,0.084026593
98,29700,800.0,0.084432193
99,30000,800.0,0.08483549300000001
100,30300,800.0,0.085240692
101,30600,800.0,0.08564669200000001
102,30900,800.0,0.08606539300000002
103,31200,800.0,0.08647469400000002
104,31500,800.0,0.08687329500000002
105,31800,800.0,0.08727739500000002
106,32100,800.0,0.09028729400000002
