iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.111430337604,0.111430337604,0.111430337604,0.668453292496,0.668453292496,0.668453292496,0.800184586987,0.800184586987,0.800184586987,0.0393394
10,0.0811767584142,0.0811767584142,0.0811767584142,0.759571209801,0.759571209801,0.759571209801,0.829963898917,0.829963898917,0.829963898917,0.1138138
20,0.0779556299537,0.0779556299537,0.0779556299537,0.775906074528,0.775906074528,0.775906074528,0.840595497458,0.840595497458,0.840595497458,0.1799034
30,0.0769387089279,0.0769387089279,0.0769387089279,0.778458397141,0.778458397141,0.778458397141,0.842239185751,0.842239185751,0.842239185751,0.2703024
40,0.0758168386619,0.0758168386619,0.0758168386619,0.77998979071,0.77998979071,0.77998979071,0.841892883346,0.841892883346,0.841892883346,0.3544554
50,0.0751665027915,0.0751665027915,0.0751665027915,0.780500255232,0.780500255232,0.780500255232,0.841737210158,0.841737210158,0.841737210158,0.4174258
60,0.0747446435176,0.0747446435176,0.0747446435176,0.781010719755,0.781010719755,0.781010719755,0.842511013216,0.842511013216,0.842511013216,0.4870068
70,0.074362641825,0.074362641825,0.074362641825,0.780755487494,0.780755487494,0.780755487494,0.842124609447,0.842124609447,0.842124609447,0.5578156
80,0.0740721777617,0.0740721777617,0.0740721777617,0.783307810107,0.783307810107,0.783307810107,0.843675197938,0.843675197938,0.843675197938,0.6164289
90,0.0738169446239,0.0738169446239,0.0738169446239,0.783052577846,0.783052577846,0.783052577846,0.843289085546,0.843289085546,0.843289085546,0.697447
100,0.073563305925,0.073563305925,0.073563305925,0.784328739153,0.784328739153,0.784328739153,0.844239631336,0.844239631336,0.844239631336,0.7490807
110,0.0733267840522,0.0733267840522,0.0733267840522,0.782286881062,0.782286881062,0.782286881062,0.84345751514,0.84345751514,0.84345751514,0.8229917
120,0.0731141027155,0.0731141027155,0.0731141027155,0.785349668198,0.785349668198,0.785349668198,0.845546372819,0.845546372819,0.845546372819,0.8819626
130,0.0729312619951,0.0729312619951,0.0729312619951,0.786625829505,0.786625829505,0.786625829505,0.846323529412,0.846323529412,0.846323529412,0.9503531
140,0.0727947433474,0.0727947433474,0.0727947433474,0.790199081164,0.790199081164,0.790199081164,0.848563006632,0.848563006632,0.848563006632,1.0091033
150,0.0727054998345,0.0727054998345,0.0727054998345,0.791220010209,0.791220010209,0.791220010209,0.849632352941,0.849632352941,0.849632352941,1.0764542
160,0.0726009312873,0.0726009312873,0.0726009312873,0.790199081164,0.790199081164,0.790199081164,0.848785871965,0.848785871965,0.848785871965,1.1412157
170,0.0725199069116,0.0725199069116,0.0725199069116,0.790199081164,0.790199081164,0.790199081164,0.848283499446,0.848283499446,0.848283499446,1.2021825
