iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.274316235031,0.262086597052,0.260204567002,0.332312404288,0.336734693878,0.35306122449,0,0,0,0.0270914
10,0.0815731588172,0.0845772636186,0.0848143708089,0.757018887187,0.724489795918,0.742857142857,0.833158079215,0.807965860597,0.815249266862,0.0893368
20,0.0773335962032,0.0813700743562,0.0795733014536,0.773098519653,0.769387755102,0.775510204082,0.836189423254,0.829562594268,0.827586206897,0.1502228
30,0.0759962694605,0.0813983200161,0.0799523715972,0.776416539051,0.761224489796,0.755102040816,0.838495575221,0.82563338301,0.8125,0.183746
40,0.0752280992593,0.0808132986072,0.0795030329102,0.7820316488,0.763265306122,0.744897959184,0.842085798817,0.827380952381,0.804381846635,0.2161808
50,0.0747348930096,0.0797862898371,0.0797392750267,0.783052577846,0.767346938776,0.761224489796,0.842417500927,0.829341317365,0.816901408451,0.2459267
60,0.0743906352772,0.0795797411152,0.079754866263,0.785860132721,0.765306122449,0.763265306122,0.845002771107,0.828101644245,0.819314641745,0.2804837
70,0.0742132361433,0.0798325614568,0.0797419556987,0.785860132721,0.767346938776,0.761224489796,0.844715898575,0.829850746269,0.817472698908,0.3131052
80,0.0740224140932,0.0800595269263,0.0794878080877,0.787136294028,0.761224489796,0.763265306122,0.845954931659,0.82563338301,0.820433436533,0.3445121
90,0.0738680196428,0.0805965133044,0.0793843918842,0.785860132721,0.765306122449,0.763265306122,0.845231507102,0.82962962963,0.820987654321,0.3768592
100,0.0737686325063,0.0798419490798,0.0793142670178,0.788157223073,0.763265306122,0.767346938776,0.846353202518,0.827380952381,0.824074074074,0.4062894
110,0.0736581948468,0.0797718756975,0.0793741034918,0.789688616641,0.765306122449,0.765306122449,0.847689463956,0.828614008942,0.822256568779,0.4353498
120,0.0735632215843,0.0798913096493,0.0796935849792,0.789943848903,0.761224489796,0.767346938776,0.847677216361,0.82563338301,0.823529411765,0.4644955
130,0.0734861556452,0.079937201342,0.0798541349771,0.789178152118,0.761224489796,0.761224489796,0.847319778189,0.82563338301,0.820276497696,0.494381
140,0.0734128240385,0.0798595837234,0.0797013486925,0.789688616641,0.765306122449,0.765306122449,0.847689463956,0.82912332838,0.822256568779,0.5245158
150,0.0733438302581,0.0795696508735,0.0796703014363,0.78943338438,0.763265306122,0.763265306122,0.847420011097,0.827380952381,0.821538461538,0.554241
160,0.0732777719754,0.0795527244667,0.0797908863031,0.789688616641,0.767346938776,0.765306122449,0.847689463956,0.830357142857,0.82280431433,0.5839759
170,0.0732201761083,0.0794890653551,0.0798543971641,0.789688616641,0.769387755102,0.763265306122,0.847914359542,0.832095096582,0.820987654321,0.6137239
180,0.0731166017213,0.0795123028576,0.0799414819888,0.791985706993,0.765306122449,0.761224489796,0.849658734551,0.82962962963,0.819165378671,0.6435003
190,0.0730469431843,0.07966260906,0.0800502140173,0.790709545687,0.763265306122,0.763265306122,0.84842883549,0.827380952381,0.820433436533,0.6779143
200,0.0729882192042,0.0795064022981,0.0799067377643,0.791220010209,0.765306122449,0.765306122449,0.848854397635,0.828614008942,0.821705426357,0.7136337
210,0.0729358067764,0.0793565128635,0.0798549551096,0.791730474732,0.765306122449,0.767346938776,0.849279645364,0.82912332838,0.824074074074,0.77026
220,0.0729108833848,0.0792900180146,0.0797819712876,0.791475242471,0.763265306122,0.767346938776,0.84906706078,0.828402366864,0.824074074074,0.8061524
230,0.0728753822211,0.0793567804766,0.0798880967422,0.791730474732,0.761224489796,0.767346938776,0.849279645364,0.826666666667,0.824074074074,0.8419955
240,0.0728446207047,0.0792860842906,0.0798665590909,0.790964777948,0.765306122449,0.769387755102,0.848809304043,0.82962962963,0.825347758887,0.8749823
250,0.072784142248,0.0793205710897,0.0798595150726,0.791475242471,0.765306122449,0.769387755102,0.84906706078,0.82962962963,0.825347758887,0.9082433
260,0.0727412982055,0.0792509710321,0.0798283067732,0.792751403777,0.763265306122,0.769387755102,0.850184501845,0.827893175074,0.825347758887,0.9435431
270,0.0727217034767,0.0792682129025,0.0797243075095,0.792496171516,0.765306122449,0.769387755102,0.850138248848,0.82912332838,0.825347758887,0.9818186
280,0.0727077346315,0.0793028441213,0.0797097481218,0.791475242471,0.765306122449,0.767346938776,0.849345380786,0.82912332838,0.824074074074,1.0187616
290,0.0726939077129,0.0792535056876,0.079676257083,0.791475242471,0.765306122449,0.767346938776,0.84928979893,0.82912332838,0.824074074074,1.0527527
300,0.072666333358,0.0792293709967,0.0797117864327,0.790964777948,0.765306122449,0.769387755102,0.848920863309,0.82912332838,0.825347758887,1.0862941
310,0.0726464618,0.079263430317,0.0797116286802,0.790199081164,0.765306122449,0.767346938776,0.848395426042,0.82912332838,0.824074074074,1.1177503
320,0.0726272033044,0.0792946020089,0.0797740823835,0.791730474732,0.763265306122,0.767346938776,0.849612974567,0.827893175074,0.824074074074,1.1481
330,0.0726170350856,0.0792944969293,0.079766241265,0.791475242471,0.761224489796,0.767346938776,0.849345380786,0.826666666667,0.824074074074,1.1782206
340,0.0726037158444,0.0793173186712,0.0797907910101,0.790709545687,0.761224489796,0.767346938776,0.848764293619,0.826666666667,0.824074074074,1.2085032
350,0.0725908191333,0.0793389817663,0.0798302396553,0.790709545687,0.759183673469,0.767346938776,0.848764293619,0.825443786982,0.824074074074,1.2391881
360,0.072579805935,0.0793568263199,0.0798431580403,0.790964777948,0.759183673469,0.767346938776,0.848976581228,0.825443786982,0.824074074074,1.2706141
