iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.114312919,0.114160336,0.11981686,0.666921899,0.665306122,0.644897959,0.799938679,0.798525799,0.784119107,0.002007
10,0.114186949,0.114078093,0.118477455,0.667177131,0.665306122,0.646938776,0.800245098,0.798525799,0.785625774,0.0192455
20,0.113080146,0.112037342,0.116475552,0.669474222,0.663265306,0.646938776,0.799690642,0.796044499,0.782389937,0.0367001
30,0.115805895,0.113966481,0.1201065,0.668453292,0.667346939,0.646938776,0.800368834,0.799013564,0.785093168,0.0537922
40,0.115027864,0.113197305,0.119145259,0.666666667,0.665306122,0.648979592,0.799200492,0.798029557,0.78553616,0.0707564
50,0.1159298,0.114708876,0.120163118,0.66590097,0.667346939,0.651020408,0.799079048,0.799507995,0.787048568,0.093814
60,0.115802544,0.11442422,0.119849576,0.66819806,0.66122449,0.642857143,0.799382716,0.795061728,0.781523096,0.1119022
70,0.114190024,0.11313891,0.117951384,0.666666667,0.659183673,0.648979592,0.79845679,0.793572311,0.785,0.1347263
80,0.110440867,0.109368745,0.112721167,0.666411434,0.663265306,0.644897959,0.797207137,0.795031056,0.78030303,0.1520803
90,0.114088411,0.114432953,0.116963801,0.672537009,0.669387755,0.655102041,0.801914467,0.79950495,0.788485607,0.1699001
100,0.117796335,0.120809682,0.122458025,0.669474222,0.663265306,0.651020408,0.800185157,0.796044499,0.787048568,0.1873603
110,0.117867053,0.120650532,0.122473448,0.673557938,0.663265306,0.655102041,0.802287834,0.796044499,0.788485607,0.2042426
120,0.117073684,0.120185544,0.121636716,0.673302705,0.665306122,0.653061224,0.802286067,0.797029703,0.7875,0.2215982
130,0.115304484,0.119559742,0.12136741,0.669474222,0.665306122,0.648979592,0.800861141,0.797530864,0.786069652,0.2428945
140,0.115548973,0.121056649,0.121446001,0.674578867,0.665306122,0.651020408,0.802906168,0.796526055,0.786516854,0.2619048
150,0.119314674,0.125412035,0.127012211,0.67151608,0.663265306,0.653061224,0.800681431,0.795539033,0.786967419,0.2791573
160,0.122281146,0.128160874,0.129836818,0.668453292,0.659183673,0.653061224,0.800368834,0.794081381,0.7875,0.2967715
170,0.122875969,0.128307876,0.130045329,0.669729454,0.659183673,0.655102041,0.801289926,0.794081381,0.789013733,0.3133408
180,0.125549002,0.132505649,0.133716953,0.66258295,0.636734694,0.626530612,0.792138365,0.774111675,0.766283525,0.3287981
190,0.124253038,0.130183789,0.133652591,0.66360388,0.648979592,0.63877551,0.79444791,0.783919598,0.776232617,0.3436767
200,0.123328228,0.128503528,0.131557174,0.666411434,0.657142857,0.646938776,0.797207137,0.790523691,0.78293601,0.3578945
210,0.127572395,0.13131537,0.136059122,0.666666667,0.659183673,0.648979592,0.798145286,0.792546584,0.785,0.3720103
220,0.135336716,0.138865979,0.143517652,0.667432363,0.66122449,0.653061224,0.800061378,0.795566502,0.788557214,0.3865724
230,0.136960454,0.139923176,0.144784331,0.667942828,0.663265306,0.646938776,0.800674123,0.797546012,0.785625774,0.4006406
240,0.135715494,0.138992088,0.1440242,0.66819806,0.66122449,0.646938776,0.800857843,0.796068796,0.785625774,0.4151302
250,0.135235386,0.13933376,0.143187671,0.668453292,0.66122449,0.648979592,0.800797424,0.795566502,0.786600496,0.4290685
260,0.135702758,0.139226127,0.144150013,0.669218989,0.66122449,0.648979592,0.801043905,0.795566502,0.786600496,0.4447231
270,0.136981458,0.139806022,0.146243694,0.668963757,0.663265306,0.648979592,0.801043105,0.79704797,0.786600496,0.4601688
280,0.138512699,0.141708509,0.148609154,0.669218989,0.663265306,0.648979592,0.801166002,0.79704797,0.786600496,0.4763826
290,0.135240762,0.139840535,0.143876679,0.671005615,0.66122449,0.646938776,0.802027338,0.796068796,0.784557908,0.4918592
300,0.135451095,0.140045048,0.144979144,0.671005615,0.66122449,0.646938776,0.80190564,0.796068796,0.785093168,0.5080633
310,0.138086966,0.140664414,0.147007889,0.667177131,0.66122449,0.648979592,0.799815781,0.796068796,0.786600496,0.5244147
320,0.138677484,0.141245259,0.147682215,0.666921899,0.66122449,0.646938776,0.799938679,0.796068796,0.785625774,0.5412604
330,0.137400721,0.140387706,0.144872519,0.666666667,0.659183673,0.651020408,0.799138727,0.794587946,0.787048568,0.5570009
340,0.126265009,0.126796686,0.13014562,0.668708525,0.657142857,0.655102041,0.799753163,0.793103448,0.789013733,0.5735793
350,0.128165209,0.128135718,0.131943135,0.668453292,0.66122449,0.651020408,0.799815072,0.795061728,0.786516854,0.5897514
360,0.128181067,0.127596329,0.131841074,0.667942828,0.66122449,0.651020408,0.799630371,0.795061728,0.787048568,0.6055746
370,0.119777331,0.114239145,0.119904521,0.666921899,0.685714286,0.665306122,0.793414596,0.804568528,0.788659794,0.6208814
380,0.124502936,0.120033438,0.126259617,0.664624809,0.671428571,0.655102041,0.794237394,0.799001248,0.784163474,0.6358241
390,0.126666062,0.124150967,0.128300705,0.666666667,0.669387755,0.659183673,0.79676315,0.798507463,0.787801779,0.6503624
400,0.125400513,0.123004966,0.127594333,0.669984686,0.667346939,0.653061224,0.798754864,0.797011208,0.784263959,0.6645359
410,0.127585625,0.125733671,0.130851258,0.666411434,0.669387755,0.648979592,0.79733292,0.799007444,0.782278481,0.6787857
420,0.132795894,0.133206476,0.138464785,0.671005615,0.667346939,0.646938776,0.801783792,0.798516687,0.784019975,0.6929603
430,0.133182373,0.133335423,0.139203225,0.668963757,0.665306122,0.648979592,0.800920952,0.798029557,0.786069652,0.7067867
440,0.132981409,0.130226906,0.139207486,0.669984686,0.665306122,0.644897959,0.801412993,0.797530864,0.783042394,0.7205777
450,0.135672264,0.133594752,0.142285332,0.669729454,0.665306122,0.644897959,0.801350936,0.798029557,0.78358209,0.7344004
460,0.136464495,0.135759014,0.143134411,0.667177131,0.66122449,0.646938776,0.79969278,0.795566502,0.785093168,0.7483095
470,0.136167439,0.134825991,0.143052479,0.666921899,0.66122449,0.646938776,0.799323389,0.795566502,0.785093168,0.7625952
480,0.134609131,0.133597303,0.141344517,0.668453292,0.667346939,0.646938776,0.800430174,0.799013564,0.785093168,0.7776494
