iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.148185662,0.150347053,0.152076735,0.450740174,0.420408163,0.444897959,0.518998659,0.47601476,0.484848485,0.1097621
10,0.104882332,0.098771678,0.106841942,0.677386422,0.695918367,0.663265306,0.779790941,0.792767733,0.763271162,1.1577523
20,0.122969842,0.12609502,0.131608351,0.667687596,0.663265306,0.646938776,0.800673607,0.797546012,0.785625774,2.1828253
30,0.111546188,0.109258377,0.115674608,0.664114344,0.651020408,0.651020408,0.794375,0.785982478,0.782165605,2.9843003
40,0.114403532,0.115274858,0.116052203,0.663348647,0.659183673,0.653061224,0.780714879,0.777629827,0.769021739,3.87531
50,0.111663568,0.112482954,0.115429142,0.658754467,0.653061224,0.640816327,0.791256831,0.785894207,0.776081425,4.75241
60,0.106254013,0.098592307,0.107587734,0.660030628,0.665306122,0.636734694,0.790302267,0.792405063,0.771794872,5.6691711
70,0.103148329,0.100154454,0.105360235,0.680704441,0.669387755,0.659183673,0.805291829,0.798004988,0.787801779,6.6353373
80,0.107533194,0.106434925,0.108407695,0.662072486,0.671428571,0.63877551,0.792930873,0.795425667,0.774522293,7.57045
90,0.109652031,0.108847961,0.11384473,0.670495151,0.667346939,0.657142857,0.801598279,0.799013564,0.79,8.5000122
100,0.103986389,0.101283788,0.104092292,0.675089331,0.671428571,0.659183673,0.802237067,0.800495663,0.787261146,9.3898564
110,0.102203232,0.103695455,0.10501571,0.689382338,0.693877551,0.657142857,0.80531115,0.808673469,0.782945736,10.4627372
120,0.100482145,0.096168971,0.102991344,0.680449209,0.665306122,0.66122449,0.799165865,0.78974359,0.784415584,11.3809794
130,0.101397009,0.099309633,0.102927108,0.685809086,0.681632653,0.669387755,0.806050102,0.803030303,0.792307692,12.2593288
140,0.098408113,0.096560695,0.101135092,0.692445125,0.687755102,0.655102041,0.807354117,0.802580645,0.78080415,13.2181911
150,0.10188068,0.096476003,0.099719875,0.673047473,0.665306122,0.657142857,0.79727805,0.791878173,0.783505155,14.1136831
160,0.099495745,0.096004961,0.100983456,0.686319551,0.687755102,0.663265306,0.805630239,0.805095541,0.787644788,15.0627688
170,0.09870283,0.097155058,0.101379969,0.693466054,0.691836735,0.667346939,0.807315899,0.80715198,0.788036411,15.8720429
180,0.106163106,0.104370477,0.108695286,0.672281776,0.667346939,0.653061224,0.799937675,0.795994994,0.784263959,16.7990153
190,0.098966293,0.095750604,0.099887944,0.698825932,0.693877551,0.671428571,0.806048652,0.804177546,0.783310902,17.7268952
200,0.099429378,0.095712505,0.100389694,0.69295559,0.687755102,0.66122449,0.806809057,0.803594352,0.779840849,18.6343633
210,0.098890041,0.098072532,0.101649542,0.689382338,0.681632653,0.663265306,0.806794729,0.803526448,0.786545925,19.6208226
220,0.099267072,0.097394351,0.102137414,0.700612557,0.702040816,0.671428571,0.809423233,0.81038961,0.787318362,20.6282536
230,0.097884859,0.095492418,0.101427938,0.691168964,0.685714286,0.671428571,0.805903112,0.801033592,0.790637191,21.5849266
240,0.099123148,0.096837586,0.101056867,0.699846861,0.702040816,0.669387755,0.803934645,0.806878307,0.778082192,22.4602501
250,0.096913938,0.097394256,0.100095894,0.698315467,0.683673469,0.667346939,0.805719921,0.794701987,0.780619112,23.3311263
260,0.099966895,0.09743682,0.102235344,0.685553854,0.683673469,0.651020408,0.80610639,0.804539723,0.779354839,24.404934
270,0.098269714,0.096101599,0.101381194,0.69295559,0.687755102,0.669387755,0.808225729,0.803088803,0.78961039,25.2920911
280,0.098564139,0.096150158,0.101357656,0.689127106,0.673469388,0.665306122,0.806728023,0.796437659,0.788659794,26.1791246
290,0.098561994,0.095969731,0.100808131,0.69525268,0.706122449,0.66122449,0.806670984,0.8125,0.779840849,27.0838156
300,0.098020684,0.094168291,0.099698718,0.688106177,0.702040816,0.657142857,0.803410553,0.81038961,0.78125,27.9856576
310,0.100439518,0.098307575,0.103144834,0.684788157,0.681632653,0.659183673,0.803750199,0.801526718,0.784516129,28.863186
320,0.095095454,0.092063543,0.097707081,0.702909648,0.710204082,0.66122449,0.808174028,0.811170213,0.778666667,29.8103932
330,0.096975354,0.093922563,0.098237346,0.698825932,0.7,0.675510204,0.808005207,0.808344198,0.78828229,30.8263648
340,0.098453547,0.095154324,0.1019448,0.687850944,0.685714286,0.66122449,0.806334125,0.80604534,0.784415584,32.0146362
350,0.096864008,0.091101578,0.095966652,0.698060235,0.736734694,0.685714286,0.781290442,0.811127379,0.763076923,33.3067654
360,0.09460533,0.090844062,0.097319232,0.704696274,0.720408163,0.66122449,0.801985282,0.810511757,0.766197183,34.4863525
370,0.096819955,0.091842878,0.099404639,0.698570699,0.7,0.665306122,0.800203011,0.800542741,0.772222222,35.4910104
380,0.099791772,0.09562217,0.101542545,0.683001531,0.683673469,0.657142857,0.799094144,0.797385621,0.777188329,36.3877465
390,0.091875821,0.089202815,0.092856389,0.714650332,0.72244898,0.689795918,0.812416107,0.816216216,0.788300836,37.2979756
400,0.098704494,0.0944319,0.100836471,0.68963757,0.693877551,0.665306122,0.801954397,0.803664921,0.783068783,38.3115665
410,0.091496185,0.088847326,0.094025026,0.718734048,0.734693878,0.683673469,0.813283633,0.821917808,0.781382228,39.1712717
420,0.097109021,0.092501022,0.099078305,0.703930577,0.714285714,0.683673469,0.810022928,0.815789474,0.791386272,40.0928146
430,0.096501611,0.092536772,0.098369284,0.696273609,0.702040816,0.675510204,0.806818182,0.808900524,0.787716956,41.0084016
440,0.093917049,0.089733769,0.095633505,0.720010209,0.72244898,0.716326531,0.803158084,0.805714286,0.789712557,41.9309186
450,0.093680484,0.087830952,0.095464123,0.709035222,0.73877551,0.67755102,0.795845272,0.815028902,0.764880952,42.7387957
460,0.091922646,0.087650088,0.09370922,0.721796835,0.736734694,0.697959184,0.800073368,0.808888889,0.773006135,43.671529
470,0.092104526,0.088747411,0.095205121,0.712098009,0.736734694,0.687755102,0.797994269,0.81492109,0.769230769,44.7455566
480,0.092836811,0.089126595,0.09587453,0.710566616,0.728571429,0.671428571,0.805888394,0.81604426,0.773558368,45.7605734
490,0.088931729,0.087327171,0.091416306,0.725880551,0.734693878,0.702040816,0.810515173,0.817927171,0.785923754,46.5933056
500,0.090844731,0.089283104,0.093530325,0.721541603,0.736734694,0.685714286,0.81302485,0.821081831,0.780626781,47.4003267
510,0.090657959,0.087320224,0.092596902,0.725370087,0.753061224,0.697959184,0.814418765,0.831710709,0.787965616,48.3938986
520,0.091132927,0.087958691,0.093113814,0.725625319,0.742857143,0.687755102,0.813852814,0.822535211,0.774002954,49.2475411
530,0.091712314,0.090736137,0.094973678,0.713118938,0.732653061,0.681632653,0.801693719,0.811510791,0.772594752,50.1467338
540,0.090093845,0.088357915,0.093330465,0.715671261,0.730612245,0.67755102,0.809507524,0.817174515,0.776203966,50.9488983
550,0.090090164,0.086613336,0.092162004,0.720010209,0.736734694,0.685714286,0.811996572,0.821576763,0.78,51.9649098
560,0.091366191,0.087725806,0.09234891,0.714650332,0.73877551,0.687755102,0.806975138,0.821727019,0.778581766,52.8616543
570,0.091176898,0.086971597,0.093710662,0.715416029,0.740816327,0.673469388,0.811112993,0.825309491,0.774011299,53.7412117
580,0.090391096,0.088135238,0.092723496,0.725880551,0.740816327,0.67755102,0.814955203,0.821879383,0.7696793,54.6264163
590,0.090585157,0.087559393,0.092253725,0.717713119,0.728571429,0.689795918,0.812224109,0.817056396,0.782234957,55.514258
600,0.089359264,0.087671481,0.091337714,0.729198571,0.726530612,0.704081633,0.818103892,0.815934066,0.793152639,56.3937166
610,0.090272848,0.087121656,0.091408263,0.724349158,0.746938776,0.687755102,0.812630118,0.826330532,0.777292576,57.3314212
620,0.090293121,0.08744331,0.091920753,0.716436958,0.740816327,0.689795918,0.808876656,0.822377622,0.780346821,58.2938265
630,0.089839942,0.086984233,0.091051247,0.721796835,0.728571429,0.687755102,0.814310051,0.81604426,0.779856115,59.2025398
640,0.089709619,0.086296705,0.090817046,0.732006126,0.748979592,0.716326531,0.814356436,0.82602546,0.79346211,60.1054365
650,0.08989768,0.087244545,0.091469278,0.720520674,0.728571429,0.697959184,0.812596269,0.816551724,0.787356322,61.0369273
660,0.089430693,0.086809237,0.091101593,0.729453803,0.753061224,0.710204082,0.81533101,0.829817159,0.793002915,61.9723913
670,0.088802212,0.085492851,0.0895425,0.729964267,0.740816327,0.712244898,0.819515524,0.823855756,0.798283262,62.8871284
680,0.091050316,0.088644613,0.092301226,0.721286371,0.732653061,0.691836735,0.811464088,0.817294282,0.782106782,63.832868
690,0.089557865,0.086700058,0.091127544,0.726135784,0.748979592,0.689795918,0.813682931,0.827004219,0.780346821,64.7979723
700,0.089269323,0.087072438,0.090885383,0.725880551,0.746938776,0.691836735,0.813606387,0.826330532,0.780203785,65.8741169
710,0.090760088,0.087446941,0.092445163,0.725114855,0.748979592,0.691836735,0.809818118,0.825035562,0.777614138,66.8560871
720,0.08994415,0.087972999,0.092120587,0.728177642,0.746938776,0.7,0.814814815,0.826330532,0.786647315,67.7286181
730,0.093665217,0.093418568,0.097432567,0.71898928,0.734693878,0.67755102,0.810727179,0.819944598,0.774285714,68.6640026
740,0.088316293,0.086208191,0.089807122,0.730729964,0.744897959,0.697959184,0.811506164,0.820659971,0.779104478,69.5573096
750,0.090927417,0.08841606,0.093030362,0.7223073,0.742857143,0.685714286,0.810452962,0.822535211,0.774853801,70.4245835
760,0.090801898,0.088103842,0.092555268,0.723583461,0.742857143,0.691836735,0.807192451,0.82,0.770864947,71.303513
770,0.090453895,0.087160758,0.093171545,0.727156713,0.744897959,0.681632653,0.813013818,0.82419128,0.771929825,72.2069269
780,0.091360136,0.088359981,0.093239935,0.728432874,0.759183673,0.710204082,0.811881188,0.831908832,0.793002915,73.1016635
790,0.089825287,0.086750859,0.092479542,0.729964267,0.753061224,0.695918367,0.816828255,0.83029453,0.78683834,73.9849752
800,0.089573869,0.086719424,0.091882658,0.727922409,0.753061224,0.695918367,0.814737574,0.829817159,0.783114993,74.8477903
810,0.091959846,0.089009294,0.094347438,0.719499745,0.736734694,0.708163265,0.810940994,0.822068966,0.794244604,75.6427941
820,0.090227472,0.088461478,0.092929267,0.729198571,0.734693878,0.710204082,0.815253352,0.816901408,0.791788856,76.5491684
830,0.090591411,0.086254822,0.09219691,0.730729964,0.748979592,0.704081633,0.814031377,0.82602546,0.787701318,77.5490441
840,0.09082609,0.087113964,0.092583075,0.722562532,0.748979592,0.695918367,0.810660164,0.828929068,0.782481752,78.3993893
850,0.089812827,0.088193472,0.091903386,0.732771822,0.746938776,0.695918367,0.818449801,0.825842697,0.783744557,79.379659
860,0.090607795,0.087417023,0.092757432,0.725880551,0.744897959,0.708163265,0.81463583,0.826629681,0.794835007,80.3033301
870,0.091003066,0.086137062,0.093027485,0.727156713,0.755102041,0.706122449,0.802803911,0.822485207,0.777777778,81.1957261
880,0.090756492,0.08799521,0.094220117,0.731750893,0.744897959,0.708163265,0.810459874,0.820143885,0.781679389,82.1735715
890,0.089699794,0.08576112,0.092592429,0.732006126,0.755102041,0.710204082,0.811895378,0.828080229,0.786144578,83.3056252
900,0.091671211,0.088614971,0.094183119,0.723583461,0.742857143,0.7,0.813757524,0.825,0.789699571,84.5348986
910,0.089753222,0.086349138,0.091767732,0.729198571,0.753061224,0.702040816,0.817791516,0.831710709,0.793785311,85.9284338
920,0.091483507,0.089056976,0.094058471,0.720265442,0.72244898,0.689795918,0.808324589,0.808988764,0.7771261,86.9505805
930,0.091102364,0.087611495,0.092392356,0.723583461,0.740816327,0.702040816,0.812272491,0.824343015,0.787790698,87.8030684
940,0.091130976,0.086838495,0.093951671,0.720010209,0.736734694,0.693877551,0.805461961,0.817538897,0.779411765,88.7012819
950,0.090671684,0.087074146,0.092419795,0.745278203,0.746938776,0.714285714,0.822735346,0.823361823,0.789156627,89.4935984
960,0.0895843,0.088775525,0.093788864,0.735068913,0.746938776,0.724489796,0.811615245,0.818181818,0.791344668,90.422228
970,0.088467061,0.085019383,0.090115122,0.735579377,0.746938776,0.712244898,0.815132049,0.821325648,0.787969925,91.3599148
980,0.091181729,0.088282333,0.09394473,0.728943338,0.73877551,0.697959184,0.816199377,0.821727019,0.786743516,92.2056911
990,0.091720384,0.089701378,0.095078713,0.718223583,0.734693878,0.693877551,0.809786354,0.820441989,0.785100287,93.1726867
1000,0.090690805,0.088064235,0.09267838,0.727156713,0.746938776,0.706122449,0.804319971,0.817109145,0.775,94.0592357
1010,0.093124543,0.093251656,0.09565719,0.7223073,0.718367347,0.697959184,0.805227354,0.801724138,0.775757576,95.004846
1020,0.089820412,0.086621566,0.092140546,0.732006126,0.746938776,0.704081633,0.816240812,0.824362606,0.787701318,95.8822688
1030,0.091284492,0.089685038,0.094925055,0.716181725,0.732653061,0.695918367,0.806944444,0.816269285,0.783744557,96.7057356
1040,0.0911378,0.085513757,0.092584491,0.731750893,0.76122449,0.716326531,0.80641002,0.824587706,0.783825816,97.5792089
1050,0.088404459,0.085826352,0.090942118,0.73481368,0.748979592,0.704081633,0.817109664,0.823529412,0.786450663,98.4748771
1060,0.089169576,0.086104954,0.092135648,0.733027055,0.751020408,0.697959184,0.816876751,0.827195467,0.782991202,99.426059
1070,0.090063178,0.086876076,0.09237602,0.729198571,0.744897959,0.691836735,0.815381938,0.82419128,0.7808418,100.1931547
1080,0.090571317,0.088116598,0.093582206,0.721796835,0.742857143,0.702040816,0.814373297,0.825484765,0.795518207,101.2101651
1090,0.090107735,0.086937396,0.092960809,0.728688106,0.746938776,0.702040816,0.811891701,0.82183908,0.784023669,102.093581
1100,0.090446102,0.086744975,0.092898042,0.73251659,0.755102041,0.706122449,0.813190731,0.828080229,0.78313253,103.0191548
1110,0.091998918,0.090324748,0.094559103,0.7302195,0.740816327,0.706122449,0.813217883,0.818311874,0.786350148,103.9048769
1120,0.094599754,0.094357959,0.098172607,0.717968351,0.714285714,0.685714286,0.818525209,0.811827957,0.791327913,104.8170293
1130,0.091659116,0.089655934,0.095157604,0.718223583,0.744897959,0.708163265,0.807329843,0.823695346,0.791848617,105.658334
1140,0.089604658,0.086941797,0.090760756,0.729198571,0.746938776,0.704081633,0.816594641,0.825842697,0.791366906,106.7597955
1150,0.092531635,0.089164118,0.094824226,0.71898928,0.744897959,0.697959184,0.807281638,0.823695346,0.784883721,107.7251037
1160,0.091627312,0.088695024,0.093155205,0.725114855,0.744897959,0.708163265,0.811284388,0.823695346,0.791240876,108.6605767
1170,0.092842781,0.089095902,0.094971636,0.720775906,0.726530612,0.685714286,0.812735365,0.813888889,0.778735632,109.5041569
1180,0.092104699,0.088274852,0.094791959,0.721541603,0.734693878,0.697959184,0.809897195,0.81741573,0.78425656,110.4366854
1190,0.090093875,0.086789965,0.092300453,0.72460439,0.744897959,0.695918367,0.812315185,0.823695346,0.786226686,111.3285596
1200,0.091836798,0.087815494,0.093571179,0.728688106,0.751020408,0.708163265,0.809395732,0.824712644,0.784962406,112.2215123
1210,0.090604118,0.087843759,0.092785412,0.730729964,0.726530612,0.706122449,0.817883653,0.812849162,0.791907514,113.0692935
1220,0.091354709,0.089079864,0.09469811,0.724859622,0.740816327,0.708163265,0.807293529,0.817266187,0.783004552,113.8845464
1230,0.091714567,0.088814602,0.09378917,0.7302195,0.740816327,0.7,0.810675264,0.818311874,0.778947368,114.8291216
1240,0.090232235,0.086988667,0.093121867,0.727922409,0.740816327,0.685714286,0.810320285,0.817790531,0.768072289,115.8442389
1250,0.090361663,0.087169536,0.092265313,0.733282287,0.742857143,0.697959184,0.815403639,0.82,0.781710914,116.7719692
1260,0.091280518,0.086987218,0.092559916,0.727156713,0.740816327,0.706122449,0.808113445,0.81459854,0.782477341,117.6863471
1270,0.092378481,0.088956214,0.093717575,0.725370087,0.742857143,0.712244898,0.805706031,0.815789474,0.786686838,118.5404848
1280,0.090402162,0.085776539,0.089535003,0.723583461,0.751020408,0.714285714,0.808826125,0.826210826,0.792899408,119.3242865
1290,0.0916995,0.088146522,0.093192242,0.725625319,0.748979592,0.702040816,0.809430952,0.823021583,0.784023669,120.2930107
1300,0.091930091,0.088214291,0.093078778,0.720775906,0.744897959,0.702040816,0.806234502,0.818049491,0.782089552,121.3420882
1310,0.093220654,0.090236371,0.095307632,0.723583461,0.746938776,0.695918367,0.80902839,0.821325648,0.778603269,122.234073
1320,0.093203536,0.088553279,0.092418065,0.71669219,0.730612245,0.732653061,0.791510143,0.80060423,0.788368336,123.1385261
1330,0.090692632,0.085893002,0.090879381,0.728688106,0.73877551,0.695918367,0.813213846,0.81920904,0.779911374,124.1080747
1340,0.091232417,0.086455354,0.091298533,0.722052067,0.744897959,0.704081633,0.811428571,0.825174825,0.788937409,125.0207728
1350,0.090838747,0.086486287,0.09147578,0.725880551,0.748979592,0.710204082,0.81084889,0.825531915,0.78742515,125.9502284
1360,0.102159229,0.101026153,0.10506511,0.70316488,0.732653061,0.669387755,0.773867393,0.796899225,0.73442623,126.8588535
1370,0.091425453,0.088089372,0.092229169,0.723583461,0.742857143,0.702040816,0.80587919,0.815789474,0.778787879,127.7858347
1380,0.092193245,0.088350764,0.092887599,0.718734048,0.728571429,0.7,0.807005254,0.812939522,0.783505155,128.6866865
1390,0.091452213,0.087268003,0.093095757,0.717713119,0.744897959,0.697959184,0.808848946,0.827109267,0.785507246,129.6044011
1400,0.092353844,0.087809929,0.093135689,0.716436958,0.730612245,0.7,0.802629241,0.810888252,0.778280543,130.5653911
1410,0.090268148,0.086652962,0.090932736,0.732006126,0.746938776,0.710204082,0.811962751,0.82183908,0.784848485,131.4429895
1420,0.08934047,0.086570083,0.089832418,0.732006126,0.744897959,0.702040816,0.814945365,0.822695035,0.782089552,132.2572015
1430,0.091711219,0.091042562,0.093655556,0.730729964,0.73877551,0.708163265,0.811640778,0.815028902,0.782343988,133.1867803
1440,0.092619945,0.088666269,0.092655121,0.725880551,0.742857143,0.732653061,0.804940065,0.814705882,0.797527048,134.2194299
1450,0.098011439,0.094613702,0.099632558,0.705206738,0.716326531,0.706122449,0.772950659,0.781789639,0.76,135.4276517
1460,0.091825542,0.088904429,0.092834955,0.720265442,0.718367347,0.697959184,0.80442541,0.799418605,0.775757576,136.7014499
1470,0.08997104,0.083958776,0.088294578,0.736345074,0.748979592,0.744897959,0.815304845,0.823529412,0.808575804,137.9244963
1480,0.089996525,0.085376589,0.090551269,0.730474732,0.757142857,0.708163265,0.811293781,0.827285922,0.782343988,138.9358917
1490,0.089477271,0.085167806,0.089146111,0.733282287,0.757142857,0.720408163,0.814156144,0.829756795,0.793363499,139.757482
1500,0.090803076,0.086991391,0.092240415,0.727411945,0.748979592,0.697959184,0.805109489,0.8183161,0.76875,140.652418
1510,0.09028633,0.088151625,0.091425285,0.729709035,0.730612245,0.708163265,0.814827767,0.81512605,0.791240876,141.5617823
1520,0.091377755,0.087112858,0.089832285,0.726135784,0.753061224,0.691836735,0.800446346,0.820208024,0.760697306,142.536253
1530,0.088445895,0.084078269,0.088331943,0.737366003,0.759183673,0.720408163,0.815426009,0.83045977,0.788253478,143.416653
1540,0.08920744,0.085794374,0.088992658,0.737366003,0.751020408,0.72244898,0.818165754,0.825714286,0.794561934,144.3967809
1550,0.092354035,0.087945231,0.093415028,0.720775906,0.751020408,0.714285714,0.799118619,0.818991098,0.782608696,145.2426813
