iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.14899333,0.15041522,0.151044294,0.380551302,0.359183673,0.389795918,0.398810998,0.36437247,0.375782881,0.2611015
10,0.118173954,0.115185342,0.118285928,0.596733027,0.624489796,0.612244898,0.663686675,0.68707483,0.671280277,2.7883994
20,0.124290304,0.126261396,0.124386839,0.59596733,0.6,0.591836735,0.711499909,0.716763006,0.695121951,5.4528513
30,0.111851458,0.110852348,0.117661613,0.667942828,0.663265306,0.646938776,0.800857187,0.797546012,0.785625774,8.1752749
40,0.113760686,0.113876096,0.115488046,0.665390505,0.683673469,0.644897959,0.790742219,0.800514801,0.771653543,11.0942229
50,0.12809245,0.132195437,0.133761726,0.664114344,0.655102041,0.63877551,0.797911548,0.791100124,0.779026217,14.0118818
60,0.110565865,0.110444433,0.110824497,0.67151608,0.66122449,0.653061224,0.801786539,0.795566502,0.786967419,17.1342891
70,0.108122151,0.103249957,0.111159835,0.652118428,0.675510204,0.632653061,0.744517338,0.763744428,0.727272727,19.5528352
80,0.115719165,0.120280237,0.122809,0.670750383,0.663265306,0.646938776,0.801048735,0.796547472,0.784557908,21.7659497
90,0.107635777,0.102435481,0.108481564,0.678917815,0.671428571,0.653061224,0.803376055,0.798498123,0.785353535,23.989512
100,0.101297464,0.097046966,0.102294352,0.694486983,0.710204082,0.679591837,0.790477858,0.799435028,0.776671408,26.3700698
110,0.098405985,0.092659757,0.099037986,0.695507912,0.728571429,0.679591837,0.785855322,0.808633094,0.77147016,28.6647632
120,0.098125621,0.095130999,0.100888349,0.680449209,0.675510204,0.659183673,0.803330192,0.797452229,0.785622593,30.8582627
130,0.099233962,0.098613213,0.102451893,0.694742215,0.693877551,0.671428571,0.804893964,0.8046875,0.786754967,33.0829287
140,0.096121779,0.092960044,0.098004896,0.709290454,0.712244898,0.693877551,0.805797101,0.80443828,0.791666667,35.3479085
150,0.094911647,0.094122927,0.096886077,0.692700357,0.665306122,0.657142857,0.806243965,0.787564767,0.777188329,37.5161735
160,0.0933401,0.090552491,0.095034653,0.70877999,0.708163265,0.693877551,0.812551339,0.810092961,0.797297297,39.6936086
170,0.094786964,0.093599527,0.096304096,0.713118938,0.716326531,0.683673469,0.806006213,0.806136681,0.778887304,41.9163206
180,0.093512629,0.089267883,0.090813197,0.713118938,0.730612245,0.732653061,0.794289898,0.808139535,0.8,44.0402805
190,0.095496248,0.089746893,0.093988223,0.712353241,0.728571429,0.724489796,0.807185629,0.818057456,0.807965861,46.1213593
200,0.092213749,0.090006552,0.090227821,0.712863706,0.734693878,0.724489796,0.796821383,0.814814815,0.794520548,48.2556882
210,0.092902956,0.091780244,0.095121266,0.713629403,0.681632653,0.683673469,0.818211277,0.798449612,0.795244386,50.5197945
220,0.096992711,0.093925784,0.096420303,0.696784074,0.706122449,0.67755102,0.801735648,0.807486631,0.784153005,52.8016175
230,0.096538225,0.09082754,0.094081752,0.699081164,0.720408163,0.7,0.782432183,0.799414348,0.778947368,55.4357801
240,0.094795884,0.090105637,0.094344923,0.701633486,0.724489796,0.687755102,0.785622593,0.801178203,0.769924812,57.9708761
250,0.099620985,0.092227306,0.097751047,0.683001531,0.706122449,0.685714286,0.772777168,0.792507205,0.770833333,60.5207295
260,0.094468988,0.089670303,0.092373821,0.698570699,0.72244898,0.675510204,0.788009334,0.807365439,0.768558952,63.0342172
270,0.092306428,0.090221857,0.093816033,0.721541603,0.718367347,0.685714286,0.817771839,0.814016173,0.789617486,65.7380725
280,0.09648397,0.091494722,0.09733428,0.708014293,0.704081633,0.679591837,0.806101695,0.804845222,0.782849239,68.4425857
290,0.091857339,0.087159759,0.092217047,0.71898928,0.732653061,0.697959184,0.812531926,0.819807428,0.791549296,71.2830001
300,0.09172668,0.089727422,0.093234278,0.716181725,0.716326531,0.675510204,0.812920592,0.810368349,0.781292985,73.6801952
310,0.093540407,0.089118873,0.093508467,0.70877999,0.716326531,0.67755102,0.802287299,0.807745505,0.776836158,75.730609
320,0.089988626,0.085237149,0.089966511,0.7223073,0.740816327,0.708163265,0.805157593,0.815674891,0.790629575,77.9789219
330,0.090282095,0.087143139,0.090549691,0.725114855,0.728571429,0.706122449,0.812532637,0.812411848,0.792507205,80.2350344
340,0.091289624,0.087733984,0.09172901,0.727411945,0.746938776,0.720408163,0.803387334,0.817109145,0.790839695,82.4059457
350,0.092661351,0.086051179,0.090331339,0.719499745,0.742857143,0.718367347,0.800725295,0.817919075,0.793413174,84.5923353
360,0.090872268,0.086792941,0.092378167,0.727156713,0.726530612,0.687755102,0.815784939,0.815426997,0.782978723,86.7583512
