iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.128186724,0.133710125,0.132896879,0.574272588,0.567346939,0.57755102,0.682527598,0.678787879,0.687782805,0.2102745
10,0.165183468,0.162629658,0.160208733,0.363705972,0.383673469,0.369387755,0.1929427,0.248756219,0.193211488,2.5556722
20,0.112542188,0.114344013,0.113515002,0.671260847,0.657142857,0.659183673,0.793258427,0.783505155,0.779392338,4.9509773
30,0.11983129,0.116354057,0.122541211,0.667687596,0.663265306,0.646938776,0.800734619,0.797546012,0.785625774,7.3789969
40,0.099573839,0.095267331,0.102226915,0.679173047,0.663265306,0.657142857,0.788276908,0.776725304,0.766016713,9.9168489
50,0.108571019,0.101142853,0.109660565,0.663348647,0.679591837,0.653061224,0.790668148,0.8,0.780361757,12.3353975
60,0.09957697,0.096433597,0.105164878,0.697294538,0.712244898,0.640816327,0.78459862,0.795355588,0.744186047,14.2851509
70,0.097811822,0.094056815,0.101229322,0.693210822,0.691836735,0.663265306,0.808232291,0.804150454,0.783748362,16.2209878
80,0.09710952,0.088890867,0.095320677,0.687085248,0.714285714,0.681632653,0.787152778,0.801136364,0.776504298,18.04387
90,0.101539825,0.099254338,0.106947745,0.685553854,0.691836735,0.669387755,0.807198748,0.808618504,0.794936709,19.9534143
100,0.102286325,0.100338628,0.106837725,0.683767228,0.675510204,0.667346939,0.80733945,0.801001252,0.793409379,21.8500962
110,0.09659741,0.098156746,0.099780616,0.700612557,0.685714286,0.681632653,0.810653753,0.800518135,0.794195251,23.8587254
120,0.09445249,0.090547006,0.096508937,0.70086779,0.697959184,0.689795918,0.790489811,0.788571429,0.780346821,25.8663609
130,0.096579871,0.093480123,0.097089851,0.712098009,0.704081633,0.67755102,0.810228802,0.804845222,0.77994429,27.8104695
140,0.09593627,0.0920745,0.094808541,0.715671261,0.710204082,0.702040816,0.816353445,0.810666667,0.802702703,29.7335624
150,0.094447358,0.092601434,0.095663096,0.727922409,0.720408163,0.716326531,0.819810683,0.813605442,0.805594406,31.7915298
160,0.092712946,0.087082716,0.091645469,0.711332312,0.728571429,0.706122449,0.799004798,0.808080808,0.788856305,33.8528161
170,0.090708768,0.086508729,0.089511244,0.732771822,0.742857143,0.726530612,0.810566311,0.816860465,0.796969697,35.8587126
180,0.098381837,0.092475308,0.097107695,0.686574783,0.708163265,0.689795918,0.788640275,0.80055788,0.783475783,37.8172363
190,0.096784158,0.093742592,0.098119745,0.70877999,0.706122449,0.693877551,0.807815395,0.804878049,0.788732394,39.7130463
200,0.094313722,0.093241532,0.095261141,0.724093925,0.714285714,0.708163265,0.813524237,0.804469274,0.791240876,41.6661256
210,0.096254691,0.093760337,0.09711192,0.70877999,0.710204082,0.691836735,0.788272407,0.791176471,0.766615147,43.6024132
220,0.094279024,0.08846662,0.092574415,0.701378254,0.72244898,0.704081633,0.775431862,0.790769231,0.768740032,45.4886975
230,0.097238174,0.094013454,0.096594405,0.715416029,0.72244898,0.72244898,0.799712592,0.804034582,0.791411043,47.425858
240,0.100070817,0.096818652,0.09820109,0.680704441,0.67755102,0.67755102,0.762483387,0.761329305,0.74516129,49.2877174
250,0.09605146,0.094794354,0.097064436,0.709290454,0.702040816,0.693877551,0.792946737,0.786549708,0.767080745,51.2218833
260,0.090532848,0.088796848,0.088459199,0.722562532,0.716326531,0.730612245,0.817034169,0.812415655,0.814084507,53.542734
270,0.092183001,0.091554935,0.092548437,0.726135784,0.712244898,0.72244898,0.81773399,0.80605227,0.805714286,55.8398633
280,0.093934695,0.093600845,0.094558664,0.719244513,0.712244898,0.718367347,0.81374873,0.807639836,0.804532578,58.109215
290,0.089880527,0.088740948,0.090636603,0.735579377,0.73877551,0.720408163,0.824228029,0.824175824,0.805673759,60.3952942
300,0.093245202,0.091570252,0.092901057,0.716181725,0.697959184,0.714285714,0.815159574,0.801608579,0.805555556,62.7743268
310,0.088883357,0.088017685,0.087409984,0.730474732,0.710204082,0.710204082,0.8230563,0.808108108,0.8033241,65.411695
320,0.091480203,0.09139211,0.090108949,0.715416029,0.697959184,0.712244898,0.817243075,0.806788512,0.809201624,68.0529297
330,0.087689461,0.08368219,0.086075969,0.739918326,0.744897959,0.757142857,0.821509897,0.822695035,0.825256975,70.3231993
340,0.090731206,0.0866708,0.089653265,0.727667177,0.72244898,0.724489796,0.817450813,0.814713896,0.808510638,72.2523672
350,0.090017782,0.087024024,0.087233062,0.728688106,0.730612245,0.73877551,0.819861041,0.819178082,0.817142857,74.2478721
360,0.091837396,0.090029015,0.091116787,0.725880551,0.728571429,0.732653061,0.816347469,0.817056396,0.812589413,76.2176521
370,0.094796627,0.090446322,0.090758955,0.702143951,0.720408163,0.7,0.78320639,0.797037037,0.765550239,78.2696844
380,0.092048214,0.089459053,0.090127742,0.732261358,0.718367347,0.724489796,0.819106743,0.808333333,0.805755396,80.2897211
390,0.089935851,0.085543453,0.087168224,0.736600306,0.751020408,0.734693878,0.81425486,0.822157434,0.801223242,82.2372235
400,0.092850346,0.089575057,0.09086345,0.722817764,0.732653061,0.724489796,0.809272919,0.814710042,0.79880775,84.1588084
410,0.09051503,0.088998824,0.090932297,0.726135784,0.726530612,0.720408163,0.809582964,0.808022923,0.798232695,86.1405772
420,0.098642904,0.097361309,0.100093939,0.710566616,0.702040816,0.693877551,0.81237591,0.806366048,0.797297297,88.0000705
430,0.091592234,0.088612101,0.090431003,0.727922409,0.732653061,0.72244898,0.809982175,0.812589413,0.796407186,89.8914837
440,0.091542459,0.086565888,0.089923399,0.735068913,0.753061224,0.732653061,0.815696023,0.827389444,0.804769001,91.7850656
450,0.093435603,0.093516856,0.09506247,0.722817764,0.712244898,0.710204082,0.813145217,0.803894298,0.797142857,93.6480073
460,0.093727856,0.086469295,0.092846033,0.717713119,0.726530612,0.710204082,0.790450928,0.796969697,0.77388535,95.6117879
470,0.093231564,0.086671705,0.089826243,0.710566616,0.742857143,0.730612245,0.788748137,0.811940299,0.795665635,97.5737447
480,0.092151571,0.088739641,0.092588775,0.7223073,0.742857143,0.726530612,0.797543729,0.811377246,0.790625,99.5304762
490,0.094744432,0.08914929,0.09119675,0.712353241,0.73877551,0.702040816,0.784553623,0.804878049,0.762987013,101.4188676
500,0.090840116,0.086755471,0.088874178,0.725114855,0.744897959,0.718367347,0.797822414,0.812593703,0.777419355,103.2905409
510,0.089839405,0.088734141,0.089506435,0.725880551,0.728571429,0.72244898,0.809236234,0.810810811,0.796407186,105.1725666
520,0.09686768,0.09321762,0.095601184,0.70086779,0.730612245,0.702040816,0.767828843,0.791798107,0.75170068,107.0277488
530,0.093137769,0.090486583,0.093228076,0.711332312,0.716326531,0.708163265,0.790904049,0.79346211,0.772655008,109.0145427
540,0.096934293,0.090408503,0.094285837,0.706993364,0.742857143,0.708163265,0.772943038,0.80126183,0.762063228,111.265772
550,0.094294564,0.088039035,0.091320943,0.708524758,0.740816327,0.7,0.776865963,0.803709428,0.757024793,113.4618324
560,0.101725949,0.098886076,0.104081784,0.687085248,0.695918367,0.669387755,0.755191693,0.762360447,0.731788079,115.6811186
570,0.097370945,0.091369113,0.094913266,0.70546197,0.728571429,0.7,0.772476341,0.793157076,0.753768844,117.9892283
580,0.099175205,0.09425293,0.096807712,0.698315467,0.730612245,0.691836735,0.771018985,0.796296296,0.750413223,120.3748458
590,0.092511622,0.088975855,0.093199782,0.724093925,0.728571429,0.718367347,0.803989121,0.805839416,0.787692308,122.8969187
600,0.093238814,0.089414049,0.094754601,0.721796835,0.712244898,0.702040816,0.803603604,0.797704448,0.780780781,125.2923521
610,0.09306703,0.090613578,0.094820054,0.720520674,0.714285714,0.716326531,0.804009307,0.800569801,0.79346211,127.2626539
620,0.095325309,0.09651554,0.099629554,0.70316488,0.67755102,0.691836735,0.809749714,0.790450928,0.796221323,129.1251723
630,0.097219781,0.101886602,0.097710281,0.717457887,0.681632653,0.704081633,0.818017426,0.794736842,0.802721088,130.9704882
