iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.117834493,0.11975594,0.12392546,0.660541092,0.655102041,0.642857143,0.794372294,0.789539228,0.7804266,0.2600143
10,0.117026861,0.119632399,0.118653869,0.630423686,0.628571429,0.642857143,0.744169611,0.745810056,0.747474747,2.9354207
20,0.130881399,0.136773165,0.133609214,0.569167943,0.53877551,0.540816327,0.718666667,0.69541779,0.696356275,5.6123563
30,0.127332019,0.124831203,0.130443347,0.648800408,0.653061224,0.644897959,0.78103119,0.783715013,0.777493606,8.205935
40,0.114630819,0.112149766,0.11778301,0.651607963,0.644897959,0.626530612,0.785276074,0.779187817,0.768060837,10.8593671
50,0.114599383,0.111105057,0.117370355,0.662838183,0.667346939,0.642857143,0.795225546,0.797515528,0.778200253,13.6536142
60,0.109828383,0.106650202,0.112507908,0.675089331,0.67755102,0.653061224,0.803336938,0.803970223,0.788029925,16.4782571
70,0.09830458,0.098542618,0.099289509,0.717457887,0.697959184,0.693877551,0.819442179,0.805774278,0.797297297,19.5766759
80,0.107616737,0.109178901,0.113735125,0.681214906,0.671428571,0.642857143,0.80536076,0.8,0.779874214,23.0216464
90,0.118841249,0.112170148,0.114736169,0.597753956,0.66122449,0.614285714,0.684547638,0.738993711,0.693679092,25.7801192
100,0.115423813,0.112298312,0.119612423,0.654925983,0.663265306,0.63877551,0.7894081,0.794007491,0.776796974,28.5383049
110,0.099055041,0.096609966,0.09901367,0.697039306,0.702040816,0.687755102,0.805696513,0.807387863,0.795727637,31.2414916
120,0.101374266,0.100563383,0.106140639,0.683511996,0.673469388,0.66122449,0.79824276,0.792207792,0.781578947,34.1160082
130,0.103329948,0.106774493,0.10982883,0.687085248,0.681632653,0.655102041,0.808197747,0.802030457,0.784163474,37.6472223
140,0.103092905,0.098429172,0.100642439,0.668963757,0.675510204,0.659183673,0.797121852,0.799495586,0.787801779,40.4496169
150,0.105045171,0.102924206,0.109043934,0.679173047,0.683673469,0.657142857,0.805928671,0.806973848,0.788944724,43.2516449
160,0.100642657,0.100389715,0.105849299,0.67611026,0.669387755,0.646938776,0.804136441,0.8,0.783479349,46.0713589
170,0.098245578,0.094139233,0.097163863,0.677386422,0.67755102,0.659183673,0.802869619,0.802005013,0.787261146,48.9093274
180,0.09441627,0.091307826,0.094965595,0.689382338,0.67755102,0.683673469,0.792214444,0.782369146,0.782608696,52.9719912
190,0.094419587,0.088262627,0.098342795,0.707503828,0.718367347,0.675510204,0.815755627,0.819371728,0.792156863,56.5890325
200,0.093258759,0.09098542,0.093796991,0.706482899,0.714285714,0.704081633,0.799161718,0.804469274,0.792560801,60.4334356
210,0.095727444,0.096198761,0.099595457,0.71107708,0.706122449,0.665306122,0.817124394,0.8125,0.782493369,64.4286814
220,0.097535004,0.095665434,0.100489887,0.693721286,0.685714286,0.659183673,0.811439346,0.805063291,0.787261146,68.3694813
230,0.091408215,0.091823404,0.090879053,0.727411945,0.706122449,0.732653061,0.814968815,0.800554017,0.81205165,73.0168709
240,0.095946298,0.092504821,0.097379004,0.692700357,0.687755102,0.655102041,0.790681502,0.783592645,0.760283688,77.5679453
250,0.09198029,0.08952267,0.094630948,0.726135784,0.720408163,0.712244898,0.821493928,0.814614344,0.80605227,82.3633827
260,0.093292136,0.090169081,0.092843691,0.711587545,0.693877551,0.702040816,0.809700236,0.795081967,0.797783934,86.662687
270,0.09834465,0.090564097,0.095149897,0.69525268,0.706122449,0.685714286,0.784864865,0.791907514,0.771513353,90.5209323
280,0.091567476,0.088658924,0.091659985,0.721541603,0.7,0.706122449,0.80734593,0.792079208,0.793103448,94.2997096
290,0.092547286,0.091503631,0.09185329,0.71337417,0.704081633,0.693877551,0.8,0.792560801,0.778106509,98.0306549
300,0.094044722,0.093751592,0.09602505,0.700357325,0.685714286,0.679591837,0.810216618,0.800518135,0.790387183,101.7270464
310,0.091393813,0.092068223,0.093404927,0.732261358,0.704081633,0.704081633,0.815414394,0.792560801,0.788321168,105.4536725
320,0.094650856,0.09129176,0.09320167,0.707759061,0.7,0.691836735,0.794618834,0.787264834,0.776957164,109.2628382
330,0.091760867,0.091029192,0.092879,0.7223073,0.726530612,0.712244898,0.794484322,0.796969697,0.777251185,112.9856031
340,0.092920943,0.094865724,0.09452938,0.716181725,0.704081633,0.687755102,0.811589292,0.80218281,0.783592645,116.7836814
350,0.091367712,0.091429401,0.093964704,0.716436958,0.718367347,0.671428571,0.814369256,0.81300813,0.777931034,120.4889201
360,0.091839365,0.089678164,0.093171122,0.714650332,0.724489796,0.683673469,0.796801163,0.802342606,0.768310912,124.2820111
370,0.094073855,0.093076399,0.094897647,0.709545687,0.706122449,0.706122449,0.799506695,0.797183099,0.790697674,128.4818757
380,0.091423539,0.087472707,0.094186088,0.711842777,0.740816327,0.67755102,0.805780148,0.821879383,0.773638968,132.7672696
390,0.091144482,0.091030808,0.093165766,0.729453803,0.728571429,0.691836735,0.820217096,0.81604426,0.785815603,137.2450796
400,0.091760151,0.093643506,0.092278976,0.718478816,0.712244898,0.712244898,0.804536594,0.8,0.793557833,141.8569164
410,0.093190888,0.089678385,0.0927963,0.705972435,0.712244898,0.691836735,0.801104972,0.80112835,0.782733813,145.8367725
420,0.093757692,0.090934424,0.095492991,0.706482899,0.720408163,0.687755102,0.799161718,0.805673759,0.779220779,149.6836056
430,0.089875563,0.088342508,0.089462416,0.725114855,0.728571429,0.720408163,0.813764482,0.815020862,0.801161103,153.7734884
440,0.090739785,0.089564873,0.092597269,0.722052067,0.716326531,0.679591837,0.799852968,0.792227205,0.756589147,157.6089469
450,0.093353925,0.089287381,0.092250086,0.710566616,0.714285714,0.687755102,0.793818182,0.795918367,0.767123288,161.4471861
460,0.093473892,0.091364701,0.093583699,0.72460439,0.740816327,0.712244898,0.816152667,0.823365786,0.798858773,165.1306649
470,0.09499938,0.090967179,0.093306878,0.714905564,0.720408163,0.702040816,0.804275451,0.806770099,0.788405797,169.166378
480,0.089999883,0.089621143,0.088440135,0.731240429,0.730612245,0.706122449,0.819227468,0.817174515,0.796033994,172.9659726
490,0.090005407,0.087353899,0.091122527,0.729453803,0.730612245,0.702040816,0.806215722,0.802985075,0.77607362,176.8001435
500,0.092027232,0.092094644,0.092759987,0.725370087,0.724489796,0.691836735,0.818733154,0.814814815,0.789400279,180.6327288
510,0.091277293,0.092247357,0.094861627,0.73481368,0.730612245,0.687755102,0.81749517,0.811428571,0.775330396,184.5765997
520,0.089612932,0.088335233,0.09070861,0.72460439,0.72244898,0.691836735,0.820615129,0.81769437,0.789986092,189.1351489
530,0.089728412,0.087478081,0.091503149,0.72690148,0.726530612,0.685714286,0.822906322,0.819892473,0.786111111,193.618484
540,0.090091375,0.090414005,0.089957013,0.735324145,0.710204082,0.706122449,0.822522677,0.8033241,0.792507205,198.1554493
