iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
290,0.116673678,0.118235036,0.117337336,0.610515569,0.626530612,0.618367347,0.690340909,0.701468189,0.686767169,0.4857232
300,0.109976924,0.111853405,0.111955785,0.656967841,0.648979592,0.63877551,0.755991285,0.750724638,0.742358079,0.5090866
310,0.10942881,0.111305477,0.110974604,0.658244002,0.644897959,0.640816327,0.759389039,0.749279539,0.74566474,0.5254856
320,0.109373263,0.11100762,0.110858616,0.65798877,0.651020408,0.640816327,0.758992806,0.753956835,0.744927536,0.5420284
330,0.107487763,0.109619943,0.106168984,0.659520163,0.667346939,0.685714286,0.744248466,0.754147813,0.757861635,0.5587282
340,0.105958477,0.107773496,0.104606687,0.665390505,0.671428571,0.691836735,0.749186914,0.757164404,0.763693271,0.5746608
350,0.105711636,0.106897065,0.103970175,0.667432363,0.679591837,0.695918367,0.748407028,0.761035008,0.762360447,0.5900869
360,0.101667445,0.10208921,0.100551459,0.686830015,0.687755102,0.704081633,0.76905703,0.771300448,0.777265745,0.605473
370,0.100403008,0.100349215,0.099034437,0.696018377,0.691836735,0.706122449,0.777341559,0.776296296,0.780487805,0.6201599
380,0.100080588,0.099624658,0.098693764,0.695763144,0.704081633,0.706122449,0.776108189,0.78390462,0.779141104,0.6347894
390,0.095781712,0.092669317,0.095422558,0.711332312,0.710204082,0.697959184,0.79144385,0.790560472,0.775757576,0.6490595
400,0.095007115,0.092050424,0.096133506,0.71107708,0.714285714,0.695918367,0.792825769,0.795321637,0.774583964,0.6656566
410,0.094432609,0.090758995,0.095441526,0.712353241,0.716326531,0.697959184,0.793551933,0.795287187,0.776435045,0.6804076
420,0.093668176,0.089233997,0.094364915,0.710566616,0.712244898,0.702040816,0.78961039,0.791728213,0.77607362,0.6946764
430,0.093542277,0.088380086,0.0936791,0.707759061,0.716326531,0.7,0.784895735,0.791604198,0.770670827,0.7089125
440,0.092270971,0.086378382,0.092363493,0.720775906,0.724489796,0.702040816,0.798378179,0.802919708,0.778115502,0.7329339
450,0.09193886,0.087826594,0.092735618,0.724859622,0.730612245,0.718367347,0.801546392,0.808139535,0.786377709,0.7543002
460,0.090985373,0.087153383,0.091265356,0.724349158,0.724489796,0.710204082,0.800369686,0.802919708,0.780864198,0.772149
470,0.089057984,0.084747659,0.089342464,0.736345074,0.742857143,0.716326531,0.806300394,0.811940299,0.782472613,0.7883679
480,0.087235562,0.084692686,0.088860736,0.75165901,0.753061224,0.736734694,0.819914862,0.82127031,0.79875195,0.8042002
490,0.087337788,0.084666767,0.087988307,0.746554364,0.73877551,0.734693878,0.819421713,0.813953488,0.8,0.822538
