iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.108636331,0.101452479,0.107033015,0.663348647,0.671428571,0.63877551,0.786948797,0.790637191,0.765562914,0.1279483
10,0.120835783,0.124994916,0.125906802,0.66360388,0.659183673,0.644897959,0.796479308,0.793060719,0.783042394,1.4406404
20,0.111296057,0.103962441,0.110836675,0.627871363,0.636734694,0.634693878,0.749053356,0.754143646,0.75242047,2.7572676
30,0.122663941,0.121551046,0.12722367,0.626595202,0.632653061,0.591836735,0.766331257,0.768041237,0.742268041,4.0768384
40,0.110061975,0.102159132,0.11021796,0.667687596,0.663265306,0.648979592,0.800490346,0.797546012,0.786069652,5.4659277
50,0.105495833,0.107301702,0.109378727,0.692189893,0.685714286,0.66122449,0.810675039,0.806532663,0.789340102,6.8351319
60,0.109962502,0.110339531,0.11295612,0.674578867,0.67755102,0.669387755,0.79204045,0.794270833,0.784,8.1441784
70,0.116134712,0.102639798,0.107893096,0.644716692,0.697959184,0.667346939,0.725009878,0.76875,0.730578512,9.4440392
80,0.104036089,0.104022679,0.110638092,0.679938744,0.67755102,0.644897959,0.790720961,0.786486486,0.764227642,10.8261609
90,0.098852029,0.09584737,0.103850937,0.706993364,0.697959184,0.681632653,0.810498514,0.800539084,0.788617886,12.6392257
100,0.103827126,0.100642436,0.1023383,0.672537009,0.683673469,0.687755102,0.772315883,0.781382228,0.778581766,14.0846018
110,0.10374885,0.099764196,0.107822928,0.69295559,0.693877551,0.657142857,0.804612636,0.801587302,0.774193548,15.3821733
120,0.09512546,0.092362609,0.097409478,0.719754977,0.724489796,0.712244898,0.812947189,0.812760055,0.798858773,16.710705
130,0.099821215,0.098789419,0.102069826,0.700612557,0.7,0.691836735,0.812169736,0.809831824,0.800528402,18.0764119
140,0.098450317,0.100248659,0.101334628,0.708014293,0.685714286,0.675510204,0.815006468,0.802056555,0.790513834,19.3983442
150,0.100971287,0.101486535,0.099744797,0.717457887,0.710204082,0.714285714,0.819618706,0.81462141,0.809782609,21.1053484
160,0.093725877,0.091213138,0.094200759,0.718478816,0.720408163,0.693877551,0.809532032,0.811554333,0.786324786,22.5932401
170,0.097110926,0.095121939,0.09903483,0.711332312,0.730612245,0.712244898,0.814438064,0.8230563,0.809201624,24.1439541
180,0.095594909,0.094497008,0.091396906,0.711587545,0.714285714,0.710204082,0.812913907,0.814323607,0.803867403,25.6638057
190,0.098188971,0.098796367,0.10074371,0.721286371,0.720408163,0.714285714,0.806245564,0.802308802,0.789156627,27.1657142
200,0.093108498,0.08834685,0.091097497,0.727922409,0.728571429,0.734693878,0.799924925,0.801788376,0.795597484,28.6500662
210,0.091917525,0.090377964,0.092899539,0.735834609,0.726530612,0.734693878,0.809917355,0.805232558,0.8,30.2620333
220,0.091669232,0.085891595,0.090669599,0.729709035,0.767346939,0.736734694,0.791822292,0.821875,0.78817734,31.9193947
230,0.09086031,0.088035332,0.092615426,0.736600306,0.755102041,0.732653061,0.811196487,0.825581395,0.796267496,33.4628814
240,0.088841639,0.085155682,0.088134428,0.740684022,0.753061224,0.742857143,0.801949318,0.811232449,0.792763158,35.185901
