iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.151398041,0.152721125,0.149689417,0.432873915,0.418367347,0.451020408,0.306491885,0.267352185,0.293963255,0.1941415
10,0.112617519,0.108220105,0.113911493,0.648545176,0.663265306,0.646938776,0.760396729,0.769874477,0.752503577,2.7015953
20,0.114929193,0.112959118,0.114886018,0.655436447,0.679591837,0.653061224,0.774020757,0.79205298,0.767123288,5.166303
30,0.117895549,0.119980684,0.118938364,0.616896376,0.604081633,0.604081633,0.752187552,0.737837838,0.734972678,7.6361483
40,0.106119273,0.1025785,0.105896218,0.651352731,0.659183673,0.640816327,0.783929136,0.785622593,0.773195876,9.9945772
50,0.114070943,0.112016142,0.117960783,0.664369576,0.669387755,0.648979592,0.796155635,0.798507463,0.784461153,11.864219
60,0.110148533,0.114010008,0.117939421,0.668453292,0.653061224,0.640816327,0.796490678,0.786967419,0.776649746,13.6835075
70,0.101448059,0.100817018,0.102745175,0.700357325,0.697959184,0.683673469,0.813354531,0.809278351,0.798962387,15.5019411
80,0.113558584,0.101185062,0.108234638,0.653649821,0.704081633,0.67755102,0.750505608,0.786450663,0.763473054,17.4160018
90,0.109930354,0.108156568,0.112003577,0.66819806,0.66122449,0.644897959,0.800918836,0.796068796,0.78358209,19.2368204
100,0.103527477,0.093875494,0.101375383,0.666156202,0.710204082,0.679591837,0.769067797,0.798866856,0.777304965,21.1304784
110,0.100409945,0.094632927,0.100277505,0.680704441,0.689795918,0.66122449,0.792434047,0.796791444,0.773224044,22.9657095
120,0.098358964,0.090667164,0.10085229,0.701378254,0.726530612,0.687755102,0.798484327,0.812849162,0.780487805,24.8404395
130,0.122685449,0.126075424,0.126634762,0.614088821,0.608163265,0.604081633,0.664149267,0.661971831,0.643382353,26.7268424
140,0.106615398,0.104746645,0.10797175,0.660796325,0.679591837,0.640816327,0.741489982,0.755832037,0.717041801,28.6415868
150,0.093574159,0.087392044,0.090541531,0.711842777,0.746938776,0.73877551,0.785156993,0.810397554,0.796825397,30.6019956
160,0.095427232,0.09264174,0.093943148,0.701378254,0.708163265,0.716326531,0.793505118,0.79943899,0.8,32.527258
170,0.107201073,0.10152093,0.108577882,0.686319551,0.687755102,0.66122449,0.807517619,0.80608365,0.788265306,34.454068
180,0.09860794,0.092561472,0.098800917,0.686319551,0.695918367,0.669387755,0.781121995,0.783744557,0.765217391,36.4622526
190,0.106128648,0.100453478,0.104857395,0.658244002,0.708163265,0.659183673,0.741156002,0.777604977,0.736176935,38.52057
200,0.095841327,0.093030663,0.096138493,0.705717203,0.708163265,0.697959184,0.800760325,0.798307475,0.786743516,40.4953787
210,0.09648671,0.089650869,0.096475144,0.703420112,0.724489796,0.689795918,0.791082344,0.801178203,0.770392749,42.5562943
220,0.100539708,0.097378135,0.103970001,0.685043389,0.681632653,0.655102041,0.792115903,0.788043478,0.764295676,44.4275332
230,0.103241209,0.101271694,0.107684582,0.700102093,0.691836735,0.687755102,0.809962801,0.803641092,0.796271638,46.3954724
240,0.096743742,0.093306794,0.098730668,0.721031138,0.728571429,0.693877551,0.812102458,0.815020862,0.786931818,48.7901466
250,0.097357996,0.094437917,0.099425115,0.706738132,0.72244898,0.665306122,0.795150651,0.804034582,0.759530792,51.0745654
260,0.105686909,0.101256866,0.11128364,0.678152118,0.687755102,0.655102041,0.787960316,0.791268759,0.765603329,53.3709747
270,0.097087239,0.095633098,0.101588338,0.709290454,0.714285714,0.695918367,0.800280554,0.801136364,0.784992785,55.6240012
280,0.092656242,0.085680853,0.091810042,0.718223583,0.744897959,0.714285714,0.804878049,0.821173104,0.797101449,58.0417437
290,0.096830172,0.088605327,0.095675533,0.704951506,0.726530612,0.679591837,0.792757261,0.805232558,0.77147016,60.3746889
300,0.096998736,0.094088443,0.10113767,0.702909648,0.708163265,0.667346939,0.810052219,0.811096433,0.782376502,63.1181295
310,0.093713016,0.089124169,0.094933667,0.710566616,0.724489796,0.687755102,0.797572296,0.80463097,0.773333333,65.6310601
320,0.091391705,0.08814471,0.094136408,0.722817764,0.72244898,0.724489796,0.805654975,0.804034582,0.79880775,67.6991789
330,0.101091083,0.097621035,0.10412976,0.692700357,0.695918367,0.673469388,0.803267974,0.802649007,0.784366577,69.7556614
340,0.095826885,0.094937199,0.099450683,0.71337417,0.706122449,0.691836735,0.785236183,0.776397516,0.756058158,71.7625118
350,0.096980842,0.100574864,0.101360211,0.703930577,0.679591837,0.691836735,0.779467681,0.75957121,0.759936407,73.8186411
360,0.095142212,0.091887278,0.094065276,0.707503828,0.712244898,0.697959184,0.798381422,0.80112835,0.788571429,75.9020163
370,0.094274408,0.089265027,0.092575578,0.703930577,0.712244898,0.706122449,0.790310918,0.795355588,0.786350148,78.0392761
380,0.093121506,0.087020195,0.092618317,0.717968351,0.742857143,0.706122449,0.802995186,0.816326531,0.788856305,80.07319
390,0.093845451,0.084456642,0.08928234,0.700357325,0.720408163,0.72244898,0.787703436,0.800582242,0.798219585,82.9266731
400,0.094179409,0.088750311,0.094999091,0.707248596,0.720408163,0.718367347,0.80403212,0.80945758,0.80726257,85.4673469
410,0.093713021,0.091561339,0.093727303,0.717457887,0.726530612,0.702040816,0.812911949,0.816939891,0.797783934,87.9984632
420,0.094401007,0.089208795,0.095608884,0.709035222,0.72244898,0.693877551,0.809746328,0.815718157,0.792243767,90.5230001
430,0.098792923,0.089530114,0.099621748,0.711332312,0.728571429,0.687755102,0.799432523,0.810810811,0.779856115,92.8759364
440,0.092837053,0.092656411,0.098441018,0.721541603,0.712244898,0.683673469,0.817344718,0.809201624,0.788540246,94.7931873
450,0.096277808,0.093144338,0.098886527,0.710821848,0.714285714,0.687755102,0.80662229,0.807692308,0.78954608,96.7369065
460,0.092961001,0.087297949,0.09384969,0.706482899,0.720408163,0.685714286,0.79189287,0.798232695,0.770149254,98.7443281
470,0.093973204,0.08755547,0.094778468,0.719244513,0.751020408,0.7,0.792296073,0.812307692,0.769953052,100.6937634
480,0.094004738,0.09203297,0.09889842,0.721796835,0.710204082,0.7,0.810038341,0.798866856,0.786647315,102.6810198
490,0.091592678,0.090950964,0.095962292,0.733282287,0.72244898,0.695918367,0.816891537,0.808450704,0.784370478,105.2693348
500,0.090631226,0.084333825,0.090946442,0.730729964,0.740816327,0.706122449,0.812177319,0.816738817,0.785714286,107.6141624
510,0.089410765,0.084496211,0.089989706,0.73251659,0.76122449,0.732653061,0.795791115,0.815748031,0.7862969,110.0441367
520,0.094773869,0.0949827,0.100597814,0.727667177,0.72244898,0.689795918,0.813884528,0.808988764,0.783475783,112.4035294
530,0.092360064,0.090868473,0.092579756,0.7223073,0.742857143,0.704081633,0.790366089,0.802507837,0.764227642,114.8045844
540,0.090416143,0.088248961,0.095167689,0.736089842,0.730612245,0.689795918,0.810483871,0.805882353,0.767584098,117.1814606
550,0.090512888,0.083392737,0.092053594,0.7381317,0.781632653,0.708163265,0.811743119,0.841481481,0.781679389,119.697779
560,0.095238272,0.093386739,0.097175423,0.710566616,0.730612245,0.697959184,0.775623269,0.78913738,0.758169935,122.2287493
570,0.093514436,0.087038053,0.094327277,0.725625319,0.755102041,0.710204082,0.798500469,0.817073171,0.778125,124.2439869
580,0.091159745,0.094802832,0.093861946,0.723072996,0.712244898,0.706122449,0.812121212,0.80334728,0.790087464,126.2868835
590,0.08880597,0.089631977,0.093387221,0.738386932,0.728571429,0.710204082,0.815547958,0.805839416,0.785498489,128.2853089
600,0.090640844,0.093027574,0.092915042,0.728177642,0.714285714,0.720408163,0.804335844,0.791044776,0.787596899,130.3890755
610,0.101838585,0.100613035,0.100039845,0.688106177,0.7,0.687755102,0.740221088,0.749574106,0.733913043,132.5047279
620,0.093940869,0.092173212,0.095237541,0.719754977,0.710204082,0.714285714,0.792438563,0.781538462,0.777070064,134.5717089
630,0.100100125,0.093859145,0.097720746,0.694486983,0.728571429,0.691836735,0.757839369,0.784440843,0.741880342,136.4897321
640,0.093032799,0.094502682,0.097769601,0.718734048,0.718367347,0.685714286,0.79787234,0.795857988,0.764525994,138.3362954
650,0.098981289,0.101960925,0.10313786,0.699081164,0.681632653,0.681632653,0.784342418,0.768545994,0.760736196,140.2999723
660,0.097469693,0.098219208,0.102325291,0.707503828,0.7,0.685714286,0.792616721,0.786647315,0.762345679,142.4560478
670,0.093026749,0.092077099,0.09708027,0.709800919,0.716326531,0.704081633,0.783799201,0.786482335,0.774494557,144.3654198
680,0.089903037,0.090112278,0.093317837,0.736345074,0.72244898,0.704081633,0.815436841,0.804597701,0.781297134,146.3344824
690,0.092842668,0.090996842,0.097499278,0.716436958,0.732653061,0.689795918,0.78481503,0.796267496,0.757188498,148.3187925
700,0.092414148,0.090961707,0.096924291,0.732261358,0.757142857,0.7,0.800684021,0.816640986,0.767772512,150.2990505
710,0.097941511,0.095637363,0.100977682,0.701888719,0.702040816,0.687755102,0.773203883,0.771875,0.751219512,152.2604976
720,0.095412824,0.091114273,0.096087072,0.709290454,0.742857143,0.710204082,0.773963088,0.798722045,0.765676568,154.1646409
730,0.088035372,0.08835864,0.091094048,0.746809597,0.748979592,0.730612245,0.814092954,0.816143498,0.791139241,156.0800193
740,0.093373881,0.096843891,0.09857383,0.71898928,0.693877551,0.679591837,0.81361097,0.795081967,0.778561354,157.9815252
750,0.097243718,0.103885407,0.107632067,0.736089842,0.706122449,0.685714286,0.818405339,0.796610169,0.773529412,159.8881864
760,0.092045854,0.092695926,0.096719088,0.734303216,0.714285714,0.708163265,0.814140332,0.8,0.788774003,162.2749163
770,0.093207471,0.098085221,0.099679938,0.721541603,0.726530612,0.681632653,0.812768148,0.814404432,0.777142857,164.5368079
780,0.09057149,0.097762925,0.09791823,0.735834609,0.710204082,0.7,0.814482882,0.795389049,0.779610195,166.826047
790,0.090457977,0.090326195,0.093745054,0.73481368,0.732653061,0.720408163,0.815025814,0.814184397,0.795827124,169.0818212
800,0.092201511,0.091755536,0.096016813,0.729964267,0.716326531,0.704081633,0.811273635,0.798842258,0.785185185,171.4127022
810,0.089746302,0.091479948,0.093956219,0.738897397,0.736734694,0.724489796,0.804957102,0.80245023,0.784688995,173.7564869
820,0.089487106,0.09124117,0.092834783,0.735324145,0.712244898,0.706122449,0.810938924,0.792341679,0.777777778,176.6003933
830,0.095981813,0.099845638,0.104160902,0.725370087,0.689795918,0.685714286,0.810229277,0.785915493,0.78,179.0796848
840,0.092509966,0.095315413,0.099957355,0.735834609,0.724489796,0.704081633,0.816,0.805194805,0.782608696,181.0202011
850,0.090271361,0.093381825,0.09346498,0.734558448,0.710204082,0.693877551,0.819694868,0.802777778,0.785714286,182.9563866
860,0.092272125,0.096460985,0.094017782,0.727922409,0.702040816,0.697959184,0.813831645,0.795518207,0.783625731,184.8367495
870,0.095038794,0.096744794,0.101616392,0.728432874,0.734693878,0.695918367,0.80156658,0.801829268,0.771121352,186.9416873
880,0.089485201,0.090722717,0.092149764,0.737366003,0.712244898,0.710204082,0.812738854,0.794160584,0.782208589,188.9240209
890,0.095139845,0.094514351,0.099985533,0.728432874,0.724489796,0.712244898,0.791862285,0.785373609,0.770731707,190.7956318
900,0.090733399,0.093409324,0.092926359,0.7302195,0.714285714,0.724489796,0.795115332,0.783281734,0.772344013,192.8438412
910,0.09078968,0.093174312,0.092765343,0.734303216,0.736734694,0.724489796,0.807043559,0.809453471,0.791344668,194.7896605
920,0.090077535,0.092457001,0.092938998,0.740939255,0.732653061,0.736734694,0.806997528,0.798151002,0.7936,196.7582889
930,0.094382871,0.090510537,0.093500129,0.718223583,0.748979592,0.710204082,0.786295006,0.81221374,0.77170418,198.7085649
940,0.088707576,0.088214604,0.091700867,0.740684022,0.751020408,0.730612245,0.816936937,0.823188406,0.802985075,200.649047
950,0.09748183,0.094082069,0.098514863,0.714650332,0.732653061,0.704081633,0.773958755,0.789727127,0.751286449,202.5594886
960,0.090963917,0.091015186,0.09093013,0.732261358,0.726530612,0.720408163,0.79248269,0.789968652,0.770519263,204.4858642
970,0.091065141,0.091276193,0.09218727,0.727156713,0.720408163,0.693877551,0.800745573,0.796433878,0.767801858,206.3792568
980,0.088854547,0.086161677,0.089526584,0.748596223,0.755102041,0.742857143,0.822298394,0.828571429,0.809090909,208.2762608
990,0.09030932,0.086643982,0.091426822,0.739918326,0.746938776,0.736734694,0.812442481,0.816023739,0.797488226,210.186949
1000,0.089883148,0.087608803,0.091518254,0.746554364,0.744897959,0.734693878,0.821113313,0.820143885,0.801829268,212.2110108
1010,0.088644786,0.089416953,0.088005036,0.740684022,0.736734694,0.718367347,0.82137834,0.818053597,0.797058824,214.1766152
1020,0.092175052,0.090794791,0.095812493,0.727156713,0.728571429,0.716326531,0.794462603,0.795069337,0.77398374,216.1031075
1030,0.096240299,0.090400528,0.095632,0.720775906,0.748979592,0.720408163,0.779879276,0.803827751,0.770519263,218.3049231
1040,0.088961187,0.085270414,0.08984664,0.745022971,0.753061224,0.742857143,0.821829856,0.825396825,0.810240964,220.6281267
1050,0.09326344,0.091054642,0.099197744,0.743236345,0.744897959,0.724489796,0.817422868,0.817518248,0.794520548,222.845574
1060,0.09346815,0.09573022,0.098057356,0.720265442,0.72244898,0.704081633,0.818422797,0.818181818,0.804845222,225.1289952
1070,0.091924053,0.089225427,0.095557058,0.747830526,0.751020408,0.720408163,0.825995069,0.824712644,0.796433878,227.422824
1080,0.092762946,0.090646044,0.094890941,0.728432874,0.728571429,0.712244898,0.808976661,0.804698972,0.786039454,229.6997422
1090,0.090617575,0.092725568,0.089351762,0.740173558,0.740816327,0.742857143,0.819759207,0.820367751,0.81305638,232.3316082
1100,0.08833972,0.085224605,0.087144933,0.73481368,0.755102041,0.732653061,0.807414272,0.82300885,0.796899225,234.8317619
1110,0.094197834,0.095948919,0.098413134,0.723583461,0.706122449,0.673469388,0.817707457,0.804878049,0.780821918,236.8638114
1120,0.089386871,0.090172326,0.094506849,0.740684022,0.732653061,0.691836735,0.820558107,0.814184397,0.775631501,238.7850198
1130,0.095907376,0.09761989,0.098856862,0.729453803,0.712244898,0.687755102,0.821908602,0.811748999,0.787204451,240.7532258
1140,0.096367716,0.094865662,0.099220414,0.715671261,0.724489796,0.720408163,0.790207156,0.797601199,0.7808,242.790878
1150,0.094337952,0.100221273,0.097784834,0.729453803,0.718367347,0.708163265,0.818368746,0.809917355,0.795422031,244.7571329
1160,0.090150337,0.091929961,0.091136808,0.722817764,0.718367347,0.702040816,0.795480226,0.792792793,0.769716088,246.8425484
1170,0.090905709,0.088991577,0.091307089,0.737110771,0.757142857,0.734693878,0.801004637,0.817204301,0.787581699,248.8116423
1180,0.095722803,0.093536927,0.093874666,0.704951506,0.712244898,0.712244898,0.775533981,0.782742681,0.771474878,250.744467
1190,0.09229134,0.096642823,0.097151292,0.738642164,0.740816327,0.712244898,0.821913043,0.822377622,0.795355588,252.7553142
1200,0.095460806,0.099398682,0.099164521,0.7381317,0.728571429,0.697959184,0.824615385,0.81953867,0.789173789,255.0584633
1210,0.091621875,0.095211321,0.096365737,0.742981113,0.751020408,0.712244898,0.821485552,0.8252149,0.790490342,256.9444405
1220,0.088377615,0.088321924,0.08807317,0.7381317,0.746938776,0.728571429,0.809506127,0.817647059,0.791862285,258.9309589
1230,0.092169344,0.089689723,0.096080513,0.731495661,0.73877551,0.695918367,0.804896142,0.808955224,0.769706337,260.8709702
1240,0.091976814,0.093806847,0.095971365,0.746554364,0.748979592,0.724489796,0.825636523,0.82602546,0.8,262.8581555
1250,0.094608642,0.096009992,0.098520207,0.718734048,0.72244898,0.710204082,0.799854704,0.804034582,0.786144578,264.8773861
